0 0 3/19 0 9/19 6/19 14/19 10/19 23/19 49/38 41/19 73/19 0
0 0 1/9 0 2/9 7/9 19/9 11/18 23/18 5/3 4/3 7/3 0
0 0 1/9 0 2/9 2/3 2 1/2 19/18 40/27 10/9 17/9 0
0 0 1/9 0 2/9 5/9 5/3 1/3 4/9 7/6 7/9 3/2 0
0 0 1/9 0 2/9 5/9 16/9 1/3 4/9 65/54 7/9 25/18 0
0 0 2/9 0 1/9 4/9 14/9 1/9 1/3 17/18 4/9 19/18 0
0 0 2/9 0 1/9 4/9 5/3 1/9 1/3 53/54 4/9 17/18 0
0 0 5/14 0 1/14 1/2 13/7 1/4 11/14 33/28 4/7 41/28 0
0 0 1/3 0 1/12 1/2 25/12 5/24 2/3 89/72 1/2 29/24 0
0 0 6/13 0 1/13 7/13 23/13 9/26 1 16/13 10/13 21/13 0
0 0 5/12 0 1/12 1/2 11/6 7/24 5/6 43/36 2/3 4/3 0
0 0 2/9 0 1/9 4/9 13/9 2/9 2/9 17/18 5/9 7/6 0
0 0 2/9 0 1/9 4/9 14/9 2/9 2/9 53/54 5/9 19/18 0
0 0 1/9 0 2/9 2/3 7/3 2/9 5/9 37/27 2/3 11/9 0
0 0 1/9 0 2/9 2/3 7/3 5/18 2/3 37/27 2/3 11/9 0
0 0 1/9 0 2/9 2/3 19/9 7/18 5/6 37/27 8/9 13/9 0
0 0 1/9 0 2/9 2/3 20/9 1/3 4/9 37/27 7/9 4/3 0
0 0 2/9 0 1/9 5/9 19/9 1/9 1/3 31/27 4/9 8/9 0
0 0 3/10 0 1/10 3/5 23/10 3/20 1/2 37/30 2/5 9/10 0
0 0 4/11 0 1/11 6/11 21/11 5/22 7/11 37/33 6/11 1 0
0 0 2/9 0 1/9 5/9 2 2/9 2/9 31/27 5/9 1 0
0 0 1/12 1/12 0 1/3 3/4 1/2 3/4 9/8 5/3 35/12 0
0 0 1/10 1/10 0 3/10 4/5 1/2 3/5 9/10 13/10 11/5 0
0 0 1/9 1/9 0 2/9 7/9 4/9 4/9 5/6 1 31/18 0
0 0 1/9 1/9 0 2/9 8/9 4/9 4/9 47/54 1 29/18 0
0 0 1/6 1/6 0 1/3 7/12 2/3 7/6 23/24 17/12 8/3 0
0 0 1/6 1/6 0 1/3 2/3 2/3 13/12 11/12 4/3 5/2 0
0 0 3/16 3/16 0 3/8 21/16 23/32 19/16 41/32 21/16 83/32 0
0 0 1/6 1/6 0 1/3 19/12 5/8 11/12 95/72 7/6 17/8 0
0 0 1/5 1/5 0 2/5 2/3 4/5 13/10 11/10 8/5 41/15 0
0 0 1/5 1/5 0 2/5 11/15 4/5 37/30 16/15 23/15 13/5 0
0 0 2/9 2/9 0 4/9 23/18 31/36 49/36 25/18 14/9 25/9 0
0 0 1/5 1/5 0 2/5 7/5 23/30 11/10 61/45 7/5 7/3 0
0 0 1/9 1/9 0 4/9 8/9 7/9 7/9 1 5/3 8/3 0
0 0 2/13 2/13 0 6/13 11/13 12/13 18/13 14/13 23/13 42/13 0
0 0 3/17 3/17 0 9/17 16/17 18/17 53/34 21/17 2 57/17 0
0 0 1/9 1/9 0 5/9 10/9 7/9 5/9 13/9 17/9 28/9 0
0 0 1/9 1/9 0 4/9 1 2/3 4/9 10/9 13/9 7/3 0
0 0 1/9 1/9 0 1/3 8/9 5/9 1/3 17/18 10/9 11/6 0
0 0 1/9 1/9 0 1/3 1 5/9 1/3 53/54 10/9 31/18 0
0 0 1/9 1/9 0 5/9 10/9 8/9 2/3 11/9 16/9 25/9 0
0 0 1/15 1/15 0 8/15 7/5 1/3 3/5 43/30 5/3 46/15 0
0 0 1/12 1/12 0 1/2 17/12 1/3 1/2 7/6 5/4 9/4 0
0 0 1/10 1/10 0 2/5 13/10 3/10 2/5 21/20 9/10 33/20 0
0 0 1/10 1/10 0 2/5 7/5 3/10 2/5 13/12 9/10 31/20 0
0 0 2/11 2/11 0 5/11 10/11 6/11 12/11 23/22 14/11 27/11 0
0 0 2/11 2/11 0 5/11 1 6/11 1 1 13/11 25/11 0
0 0 3/14 3/14 0 1/2 23/14 9/14 8/7 39/28 17/14 69/28 0
0 0 2/11 2/11 0 5/11 21/11 6/11 10/11 95/66 12/11 45/22 0
0 0 3/13 3/13 0 7/13 1 9/13 16/13 31/26 19/13 33/13 0
0 0 3/13 3/13 0 7/13 14/13 9/13 15/13 15/13 18/13 31/13 0
0 0 4/15 4/15 0 3/5 5/3 4/5 4/3 23/15 22/15 8/3 0
0 0 3/13 3/13 0 7/13 23/13 9/13 14/13 58/39 17/13 29/13 0
0 0 1/11 1/11 0 8/11 19/11 6/11 4/11 19/11 21/11 37/11 0
0 0 1/10 1/10 0 3/5 3/2 1/2 3/10 13/10 7/5 12/5 0
0 0 1/9 1/9 0 4/9 11/9 4/9 2/9 19/18 1 31/18 0
0 0 1/9 1/9 0 4/9 4/3 4/9 2/9 59/54 1 29/18 0
0 0 1/9 1/9 0 5/9 5/3 1/3 1/3 7/6 7/9 3/2 0
0 0 1/9 1/9 0 5/9 16/9 1/3 1/3 65/54 7/9 25/18 0
0 0 4/17 4/17 0 13/17 42/17 23/34 20/17 61/34 20/17 5/2 0
0 0 3/14 3/14 0 11/14 20/7 17/28 1 23/12 15/14 61/28 0
0 0 5/17 5/17 0 14/17 40/17 29/34 24/17 32/17 25/17 47/17 0
0 0 4/15 4/15 0 4/5 38/15 23/30 6/5 17/9 4/3 12/5 0
0 0 1/9 1/9 0 5/9 14/9 4/9 2/9 7/6 8/9 29/18 0
0 0 1/9 1/9 0 5/9 5/3 4/9 2/9 65/54 8/9 3/2 0
0 0 1/9 1/9 0 2/3 20/9 1/3 1/3 37/27 7/9 4/3 0
0 0 2/11 2/11 0 10/11 3 1/2 8/11 61/33 10/11 19/11 0
0 0 3/13 3/13 0 11/13 32/13 17/26 12/13 67/39 15/13 25/13 0
0 0 1/9 1/9 0 2/3 19/9 4/9 2/9 37/27 8/9 13/9 0
