0 0 0 1/3 4/9 7/9 4/3 5/3 11/9 7/3 0
0 0 0 1/4 3/8 5/8 9/8 3/2 5/4 2 0
0 0 0 2/9 1/3 5/9 4/3 11/9 5/3 8/3 0
0 0 0 1/7 2/7 3/7 8/7 8/7 12/7 16/7 0
0 0 0 1/5 2/5 4/5 6/5 17/10 8/5 21/10 0
0 0 0 1/8 3/8 5/8 5/4 11/8 2 19/8 0
0 0 0 4/7 5/7 4/7 8/7 10/7 5/7 12/7 0
0 0 0 1/2 3/4 1/2 9/8 3/2 7/8 13/8 0
0 0 0 3/8 1/2 3/8 9/8 1 5/4 17/8 0
0 0 0 3/8 5/8 3/8 9/8 5/4 5/4 15/8 0
0 0 0 3/7 6/7 5/7 8/7 12/7 1 11/7 0
0 0 0 2/7 5/7 4/7 8/7 10/7 10/7 13/7 0
0 0 0 3/4 15/16 11/16 19/16 3/2 9/16 25/16 0
0 0 0 5/7 15/14 5/7 17/14 12/7 9/14 3/2 0
0 0 0 5/9 13/18 1/2 7/6 10/9 19/18 35/18 0
0 0 0 4/7 13/14 4/7 17/14 10/7 15/14 25/14 0
0 0 0 4/7 15/14 6/7 17/14 13/7 11/14 3/2 0
0 0 0 3/7 13/14 5/7 17/14 11/7 17/14 25/14 0
0 0 0 1/4 3/8 5/8 1 11/8 13/8 7/4 0
0 0 0 1/7 2/7 3/7 1 1 2 2 0
0 0 0 5/7 6/7 3/7 8/7 10/7 1 11/7 0
0 0 0 4/7 5/7 2/7 8/7 8/7 10/7 13/7 0
0 0 0 1/2 3/4 1/2 1 11/8 9/8 11/8 0
0 0 0 3/8 5/8 3/8 1 9/8 3/2 13/8 0
0 0 0 6/7 13/14 4/7 15/14 9/7 4/7 19/14 0
0 0 0 7/8 17/16 9/16 19/16 3/2 3/4 23/16 0
0 0 0 5/7 11/14 3/7 15/14 1 1 23/14 0
0 0 0 3/4 15/16 7/16 19/16 5/4 9/8 27/16 0
0 0 0 2/3 17/18 11/18 19/18 13/9 8/9 23/18 0
0 0 0 5/9 5/6 1/2 19/18 11/9 11/9 3/2 0
0 0 0 8/13 3/13 8/13 19/13 19/13 22/13 36/13 0
0 0 0 6/11 2/11 6/11 15/11 16/11 20/11 29/11 0
0 0 0 5/11 2/11 5/11 17/11 12/11 24/11 35/11 0
0 0 0 3/8 1/8 3/8 3/2 9/8 5/2 25/8 0
0 0 0 2/5 1/5 4/5 7/5 17/10 21/10 27/10 0
0 0 0 2/7 1/7 4/7 11/7 9/7 20/7 23/7 0
0 0 0 7/9 4/9 1/3 11/9 10/9 10/9 19/9 0
0 0 0 5/8 3/8 1/4 9/8 9/8 5/4 2 0
0 0 0 5/9 1/3 2/9 11/9 7/9 14/9 22/9 0
0 0 0 3/7 2/7 1/7 8/7 6/7 12/7 16/7 0
0 0 0 6/7 5/7 1/2 8/7 8/7 5/7 12/7 0
0 0 0 5/8 1/2 5/16 9/8 3/4 5/4 17/8 0
0 0 0 8/9 2/9 4/9 4/3 10/9 16/9 23/9 0
0 0 0 4/5 1/5 2/5 13/10 6/5 19/10 5/2 0
0 0 0 5/7 1/7 2/7 10/7 5/7 17/7 3 0
0 0 0 4/7 1/7 2/7 10/7 6/7 18/7 3 0
0 0 0 6/11 2/11 6/11 13/11 14/11 2 25/11 0
0 0 0 3/8 1/8 3/8 5/4 7/8 5/2 21/8 0
0 0 0 7/8 3/8 1/4 9/8 7/8 5/4 2 0
0 0 0 4/5 2/5 1/5 11/10 1 7/5 19/10 0
0 0 0 5/7 2/7 1/7 8/7 4/7 12/7 16/7 0
0 0 0 5/8 3/8 1/8 9/8 3/4 7/4 17/8 0
0 0 0 5/8 3/8 1/4 7/8 7/8 11/8 3/2 0
0 0 0 3/7 2/7 1/7 6/7 4/7 12/7 12/7 0
0 0 0 7/8 5/8 3/8 1 7/8 13/16 3/2 0
0 0 0 6/7 5/7 5/14 1 1 13/14 10/7 0
0 0 0 3/4 1/2 1/4 1 5/8 19/16 7/4 0
0 0 0 5/7 4/7 3/14 1 5/7 19/14 12/7 0
0 0 0 5/7 4/7 5/14 6/7 6/7 15/14 9/7 0
0 0 0 4/7 3/7 3/14 6/7 4/7 3/2 11/7 0
