0 0 0 10/43 30/43 57/43 10/43 37/43 11/43 93/86 90/43 111/86 175/86 815/258 373/86 0
0 0 0 3/13 17/26 27/13 17/104 7/13 21/104 85/104 227/104 85/104 19/13 121/52 287/104 0
0 0 0 8/33 8/11 56/33 5/22 10/11 17/66 21/22 62/33 221/198 158/99 23/11 304/99 0
0 0 0 1/5 11/20 29/20 1/5 17/20 1/4 17/20 67/40 17/20 13/10 39/20 13/5 0
0 0 0 4/19 10/19 30/19 7/38 27/38 9/38 29/38 33/19 27/38 24/19 37/19 89/38 0
0 0 0 6/25 16/25 37/25 6/25 28/25 7/25 23/25 17/10 28/25 38/25 49/25 73/25 0
0 0 0 1/8 3/8 17/16 1/8 15/16 3/16 9/16 37/32 27/32 13/16 21/16 59/32 0
0 0 0 1/12 1/4 1 1/12 19/24 1/6 5/12 25/24 17/24 17/24 7/6 17/12 0
0 0 0 1/6 1/2 7/6 1/6 11/9 2/9 13/18 47/36 43/36 11/9 3/2 89/36 0
0 0 0 1/12 1/4 5/6 1/12 11/12 1/6 5/12 7/8 53/72 2/3 1 31/24 0
0 0 0 1/12 1/4 11/12 1/12 7/8 1/6 5/12 23/24 53/72 17/24 13/12 4/3 0
0 0 0 2/15 2/5 1 2/15 6/5 1/5 3/5 11/10 101/90 17/15 19/15 21/10 0
0 0 0 4/21 4/7 40/21 11/84 10/21 5/28 67/84 515/252 59/84 9/7 281/126 205/84 0
0 0 0 3/17 8/17 25/17 5/34 21/34 7/34 25/34 83/51 21/34 19/17 94/51 71/34 0
0 0 0 1/12 1/4 1 1/12 17/24 1/6 5/12 73/72 5/8 5/8 10/9 5/4 0
0 0 0 1/12 1/4 11/12 1/12 19/24 1/6 5/12 67/72 47/72 5/8 37/36 7/6 0
0 0 0 7/29 25/29 44/29 7/29 19/29 8/29 24/29 52/29 55/58 41/29 5/2 193/58 0
0 0 0 5/19 16/19 31/19 1/4 25/38 21/76 59/76 145/76 77/76 61/38 46/19 127/38 0
0 0 0 13/49 41/49 89/49 45/196 29/49 1/4 137/196 173/84 27/28 78/49 367/147 89/28 0
0 0 0 11/37 33/37 62/37 21/74 30/37 23/74 65/74 131/74 251/222 5/3 77/37 346/111 0
0 0 0 5/21 16/21 4/3 5/21 16/21 2/7 5/7 31/21 16/21 22/21 41/21 18/7 0
0 0 0 6/25 18/25 34/25 6/25 19/25 7/25 16/25 3/2 19/25 29/25 9/5 61/25 0
0 0 0 7/31 22/31 46/31 13/62 41/62 15/62 33/62 145/93 41/62 34/31 331/186 135/62 0
0 0 0 7/24 19/24 17/12 7/24 1 1/3 19/24 71/48 1 11/8 5/3 61/24 0
0 0 0 3/23 13/23 25/23 3/23 24/23 4/23 10/23 76/69 109/138 40/69 389/276 43/23 0
0 0 0 2/21 11/21 23/21 2/21 1 1/7 1/3 137/126 97/126 37/63 11/9 23/14 0
0 0 0 1/22 1/2 13/11 1/22 37/44 1/11 2/11 13/12 85/132 65/132 151/132 29/22 0
0 0 0 3/16 5/8 9/8 3/16 17/16 1/4 5/8 37/32 33/32 17/16 5/4 67/32 0
0 0 0 1/13 5/13 10/13 1/13 17/13 2/13 4/13 31/39 11/13 19/39 155/156 16/13 0
0 0 0 1/15 2/5 13/15 1/15 6/5 2/15 4/15 77/90 5/6 5/9 44/45 13/10 0
0 0 0 1/19 9/19 21/19 1/19 37/38 2/19 4/19 113/114 27/38 59/114 115/114 22/19 0
0 0 0 1/7 1/2 13/14 1/7 15/14 3/14 1/2 27/28 83/84 1 15/14 51/28 0
0 0 0 3/13 23/26 41/26 3/13 17/26 7/26 23/26 107/52 23/26 16/13 139/52 89/26 0
0 0 0 1/4 4/5 7/5 1/4 4/5 3/10 4/5 7/4 4/5 1 9/4 29/10 0
0 0 0 4/25 14/25 26/25 4/25 26/25 1/5 13/25 32/25 121/150 46/75 167/100 11/5 0
0 0 0 1/12 1/3 2/3 1/12 5/4 1/6 1/3 19/24 19/24 4/9 15/16 9/8 0
0 0 0 5/23 19/23 35/23 5/23 14/23 6/23 19/23 34/23 39/46 28/23 93/46 125/46 0
0 0 0 3/13 21/26 45/26 11/52 15/26 1/4 3/4 85/52 45/52 35/26 25/13 69/26 0
0 0 0 7/30 4/5 31/15 7/40 7/15 5/24 77/120 15/8 31/40 13/10 61/30 59/24 0
0 0 0 9/32 7/8 55/32 17/64 25/32 19/64 55/64 107/64 203/192 73/48 61/32 137/48 0
0 0 0 2/9 13/18 4/3 2/9 13/18 5/18 13/18 23/18 13/18 17/18 5/3 20/9 0
0 0 0 4/19 13/19 27/19 4/19 13/19 5/19 12/19 25/19 13/19 1 28/19 2 0
0 0 0 4/21 2/3 34/21 1/6 23/42 3/14 1/2 59/42 23/42 19/21 61/42 71/42 0
0 0 0 3/11 17/22 16/11 3/11 21/22 7/22 17/22 31/22 21/22 14/11 17/11 26/11 0
0 0 0 3/20 11/20 11/10 3/20 9/10 1/5 1/2 1 29/40 3/5 103/80 7/4 0
0 0 0 2/17 9/17 20/17 2/17 14/17 3/17 7/17 1 23/34 10/17 18/17 49/34 0
0 0 0 1/16 1/2 21/16 1/16 21/32 1/8 1/4 1 17/32 15/32 31/32 17/16 0
0 0 0 3/16 5/8 19/16 3/16 1 1/4 5/8 9/8 31/32 1 19/16 63/32 0
0 0 0 1/12 1/3 3/4 1/12 1 1/6 1/3 2/3 25/36 1/2 41/48 13/12 0
0 0 0 1/13 5/13 12/13 1/13 12/13 2/13 4/13 10/13 53/78 7/13 11/13 29/26 0
0 0 0 1/15 7/15 6/5 1/15 23/30 2/15 4/15 14/15 53/90 1/2 9/10 1 0
0 0 0 1/7 1/2 1 1/7 1 3/14 1/2 13/14 11/12 13/14 1 47/28 0
0 0 0 1/5 3/4 9/5 7/40 1/2 9/40 29/40 17/10 29/40 11/10 33/20 11/5 0
0 0 0 5/23 17/23 51/23 13/92 9/23 17/92 57/92 187/92 61/92 26/23 87/46 195/92 0
0 0 0 7/27 23/27 16/9 13/54 20/27 5/18 5/6 46/27 155/162 107/81 5/3 202/81 0
0 0 0 3/16 5/8 23/16 3/16 5/8 1/4 5/8 43/32 5/8 7/8 21/16 7/4 0
0 0 0 3/17 10/17 28/17 5/34 1/2 7/34 1/2 25/17 1/2 14/17 23/17 3/2 0
0 0 0 1/4 3/4 3/2 1/4 9/10 3/10 3/4 57/40 9/10 23/20 7/5 43/20 0
0 0 0 2/15 7/15 17/15 2/15 11/15 1/5 7/15 31/30 19/30 3/5 1 41/30 0
0 0 0 1/13 5/13 16/13 1/13 15/26 2/13 4/13 27/26 1/2 1/2 12/13 1 0
0 0 0 3/16 5/8 5/4 3/16 15/16 1/4 5/8 37/32 29/32 15/16 9/8 59/32 0
0 0 0 1/12 1/3 11/12 1/12 3/4 1/6 1/3 19/24 41/72 1/2 3/4 23/24 0
0 0 0 1/13 5/13 15/13 1/13 17/26 2/13 4/13 25/26 41/78 1/2 11/13 12/13 0
0 0 0 1/7 1/2 15/14 1/7 13/14 3/14 1/2 27/28 71/84 6/7 13/14 43/28 0
0 0 0 3/17 11/17 35/17 7/68 5/17 11/68 39/68 383/204 35/68 15/17 179/102 113/68 0
0 0 0 1/7 1/2 3/2 3/28 11/28 5/28 13/28 4/3 11/28 9/14 26/21 33/28 0
0 0 0 1/12 1/3 7/6 1/12 13/24 1/6 1/3 73/72 11/24 11/24 17/18 11/12 0
0 0 0 1/12 1/3 13/12 1/12 5/8 1/6 1/3 67/72 35/72 11/24 31/36 5/6 0
0 0 0 3/20 9/10 17/10 3/20 9/20 1/5 31/40 13/8 23/40 3/4 9/5 87/40 0
0 0 0 1/8 7/8 27/16 1/8 3/8 3/16 11/16 25/16 1/2 11/16 3/2 7/4 0
0 0 0 1/14 6/7 25/14 1/14 3/14 1/7 13/28 125/84 9/28 1/2 109/84 33/28 0
0 0 0 1/6 5/6 14/9 1/6 5/9 2/9 25/36 53/36 5/9 2/3 59/36 2 0
0 0 0 2/15 4/5 23/15 2/15 7/15 1/5 3/5 7/5 7/15 3/5 4/3 47/30 0
0 0 0 1/14 11/14 23/14 1/14 2/7 1/7 11/28 113/84 2/7 3/7 97/84 29/28 0
0 0 0 1/8 17/24 11/8 1/8 11/12 1/6 1/2 5/4 2/3 11/24 133/96 27/16 0
0 0 0 2/19 14/19 28/19 2/19 17/19 3/19 17/38 49/38 12/19 8/19 23/19 53/38 0
0 0 0 1/17 13/17 28/17 1/17 13/17 2/17 5/17 67/51 1/2 5/17 115/102 1 0
0 0 0 1/12 1/2 1 1/12 4/3 1/6 3/8 23/24 59/72 5/12 49/48 9/8 0
0 0 0 1/12 7/12 7/6 1/12 5/4 1/6 3/8 25/24 7/9 5/12 1 13/12 0
0 0 0 1/14 5/7 3/2 1/14 1 1/7 9/28 101/84 53/84 5/14 85/84 25/28 0
0 0 0 1/6 11/12 41/24 1/6 1/2 5/24 5/6 11/6 5/8 19/24 17/8 31/12 0
0 0 0 4/21 6/7 11/7 4/21 13/21 5/21 16/21 71/42 13/21 5/7 83/42 17/7 0
0 0 0 1/7 19/28 9/7 1/7 25/28 5/28 31/56 29/21 19/28 1/2 547/336 113/56 0
0 0 0 1/12 5/12 5/6 1/12 5/4 1/6 3/8 8/9 7/9 5/12 139/144 13/12 0
0 0 0 3/20 17/20 33/20 3/20 9/20 1/5 31/40 61/40 23/40 3/4 17/10 83/40 0
0 0 0 1/8 13/16 13/8 1/8 3/8 3/16 11/16 23/16 1/2 11/16 11/8 13/8 0
0 0 0 1/13 10/13 22/13 1/13 3/13 2/13 1/2 35/26 9/26 7/13 31/26 29/26 0
0 0 0 1/6 7/9 3/2 1/6 5/9 2/9 25/36 49/36 5/9 2/3 55/36 17/9 0
0 0 0 2/15 11/15 22/15 2/15 7/15 1/5 3/5 19/15 7/15 3/5 6/5 43/30 0
0 0 0 1/13 9/13 20/13 1/13 4/13 2/13 11/26 31/26 4/13 6/13 27/26 25/26 0
0 0 0 3/23 15/23 30/23 3/23 18/23 4/23 12/23 26/23 14/23 11/23 117/92 73/46 0
0 0 0 1/9 2/3 25/18 1/9 13/18 1/6 17/36 41/36 5/9 4/9 19/18 5/4 0
0 0 0 1/15 2/3 23/15 1/15 3/5 2/15 1/3 17/15 13/30 1/3 29/30 13/15 0
0 0 0 1/12 5/12 11/12 1/12 1 1/6 3/8 19/24 47/72 5/12 41/48 23/24 0
0 0 0 1/12 1/2 13/12 1/12 11/12 1/6 3/8 7/8 11/18 5/12 5/6 11/12 0
0 0 0 1/13 8/13 18/13 1/13 10/13 2/13 9/26 27/26 41/78 5/13 23/26 21/26 0
0 0 0 1/8 3/4 25/16 1/8 3/8 3/16 11/16 45/32 1/2 11/16 21/16 25/16 0
0 0 0 1/12 2/3 19/12 1/12 1/4 1/6 13/24 4/3 3/8 7/12 7/6 9/8 0
0 0 0 2/15 2/3 7/5 2/15 7/15 1/5 3/5 37/30 7/15 3/5 17/15 41/30 0
0 0 0 1/12 7/12 17/12 1/12 1/3 1/6 11/24 7/6 1/3 1/2 1 23/24 0
0 0 0 2/17 10/17 22/17 2/17 11/17 3/17 1/2 19/17 9/17 8/17 1 41/34 0
0 0 0 1/13 7/13 18/13 1/13 7/13 2/13 5/13 29/26 11/26 5/13 12/13 11/13 0
0 0 0 1/12 5/12 1 1/12 3/4 1/6 3/8 5/6 19/36 5/12 3/4 5/6 0
0 0 0 1/12 1/2 5/4 1/12 2/3 1/6 3/8 1 35/72 5/12 5/6 19/24 0
0 0 0 1/12 7/12 3/2 1/12 1/4 1/6 13/24 47/36 3/8 7/12 43/36 9/8 0
0 0 0 1/12 1/2 4/3 1/12 1/3 1/6 11/24 41/36 1/3 1/2 37/36 23/24 0
0 0 0 1/13 6/13 17/13 1/13 7/13 2/13 5/13 85/78 11/26 5/13 37/39 11/13 0
0 0 0 1/12 5/12 7/6 1/12 2/3 1/6 3/8 35/36 35/72 5/12 31/36 19/24 0
0 0 0 1/12 11/12 11/6 1/12 1/4 1/6 41/72 109/72 3/8 7/12 89/72 25/24 0
0 0 0 1/12 5/6 5/3 1/12 1/3 1/6 35/72 97/72 1/3 1/2 77/72 7/8 0
0 0 0 1/12 5/6 5/3 1/12 5/12 1/6 4/9 47/36 3/8 5/12 71/72 3/4 0
0 0 0 1/12 3/4 3/2 1/12 1/2 1/6 29/72 85/72 29/72 5/12 65/72 17/24 0
0 0 0 1/12 5/6 7/4 1/12 1/4 1/6 41/72 101/72 3/8 7/12 85/72 25/24 0
0 0 0 1/12 3/4 19/12 1/12 1/3 1/6 35/72 89/72 1/3 1/2 73/72 7/8 0
0 0 0 1/12 3/4 19/12 1/12 5/12 1/6 4/9 43/36 3/8 5/12 67/72 3/4 0
0 0 0 1/12 2/3 17/12 1/12 1/2 1/6 29/72 77/72 29/72 5/12 61/72 17/24 0
0 0 0 1/12 3/4 5/3 1/12 1/4 1/6 41/72 49/36 3/8 7/12 41/36 25/24 0
0 0 0 1/12 2/3 3/2 1/12 1/3 1/6 35/72 43/36 1/3 1/2 35/36 7/8 0
0 0 0 1/12 2/3 3/2 1/12 5/12 1/6 4/9 83/72 3/8 5/12 8/9 3/4 0
0 0 0 1/12 7/12 4/3 1/12 1/2 1/6 29/72 37/36 29/72 5/12 29/36 17/24 0
0 0 0 1/12 2/3 19/12 1/12 1/4 1/6 41/72 4/3 3/8 7/12 7/6 25/24 0
0 0 0 1/12 7/12 17/12 1/12 1/3 1/6 35/72 7/6 1/3 1/2 1 7/8 0
0 0 0 1/12 7/12 17/12 1/12 5/12 1/6 4/9 9/8 3/8 5/12 11/12 3/4 0
0 0 0 1/12 1/2 5/4 1/12 1/2 1/6 29/72 1 29/72 5/12 5/6 17/24 0
0 0 0 5/36 11/12 31/18 5/18 17/24 1/3 29/36 47/36 137/144 95/72 283/144 133/48 0
0 0 0 2/15 9/10 17/10 4/15 2/3 1/3 23/30 19/15 14/15 27/20 109/60 103/40 0
0 0 0 1/8 7/8 5/3 1/4 29/48 1/3 17/24 29/24 29/32 67/48 11/6 5/2 0
0 0 0 1/6 13/14 12/7 1/3 19/21 8/21 5/6 55/42 8/7 32/21 149/84 67/24 0
0 0 0 2/13 11/13 41/26 4/13 45/52 5/13 10/13 31/26 47/52 15/13 7/4 129/52 0
0 0 0 3/22 9/11 17/11 3/11 17/22 4/11 31/44 25/22 9/11 49/44 3/2 93/44 0
0 0 0 1/9 7/9 3/2 2/9 23/36 1/3 11/18 19/18 25/36 19/18 17/12 11/6 0
0 0 0 5/29 25/29 46/29 10/29 31/29 12/29 23/29 35/29 32/29 40/29 45/29 5/2 0
0 0 0 3/25 18/25 34/25 6/25 47/50 8/25 31/50 1 22/25 43/50 29/20 21/10 0
0 0 0 2/19 14/19 27/19 4/19 16/19 6/19 11/19 1 31/38 16/19 23/19 33/19 0
0 0 0 1/14 5/7 10/7 1/7 19/28 2/7 13/28 13/14 19/28 3/4 31/28 19/14 0
0 0 0 3/22 17/22 16/11 3/11 12/11 4/11 31/44 12/11 49/44 13/11 29/22 49/22 0
0 0 0 1/14 1/2 1 1/7 25/28 2/7 13/28 5/7 65/84 3/4 57/56 19/14 0
0 0 0 1/14 4/7 8/7 1/7 23/28 2/7 13/28 11/14 31/42 3/4 1 37/28 0
0 0 0 1/14 9/14 9/7 1/7 3/4 2/7 13/28 6/7 59/84 3/4 29/28 9/7 0
0 0 0 1/9 2/3 23/18 2/9 13/12 1/3 11/18 17/18 29/27 41/36 7/6 71/36 0
0 0 0 1/11 31/33 20/11 2/11 1/2 8/33 8/11 29/22 83/132 53/66 625/396 89/44 0
0 0 0 2/25 23/25 9/5 4/25 11/25 6/25 103/150 32/25 29/50 39/50 4/3 167/100 0
0 0 0 1/17 15/17 30/17 2/17 11/34 4/17 31/51 41/34 33/68 25/34 127/102 137/102 0
0 0 0 3/28 25/28 12/7 3/14 5/8 2/7 39/56 69/56 37/56 11/14 127/84 111/56 0
0 0 0 1/11 19/22 37/22 2/11 6/11 3/11 85/132 13/11 13/22 3/4 41/33 35/22 0
0 0 0 1/16 13/16 13/8 1/8 13/32 1/4 53/96 35/32 15/32 11/16 109/96 119/96 0
0 0 0 3/32 13/16 25/16 3/16 145/192 1/4 113/192 35/32 131/192 41/64 171/128 169/96 0
0 0 0 1/12 5/6 13/8 1/6 25/36 1/4 9/16 53/48 23/36 5/8 9/8 103/72 0
0 0 0 1/17 14/17 28/17 2/17 61/102 4/17 49/102 18/17 28/51 19/34 107/102 56/51 0
0 0 0 1/15 3/5 6/5 2/15 79/90 4/15 22/45 5/6 32/45 19/30 179/180 107/90 0
0 0 0 1/15 2/3 4/3 2/15 73/90 4/15 22/45 9/10 61/90 19/30 44/45 52/45 0
0 0 0 1/15 11/15 22/15 2/15 67/90 4/15 22/45 29/30 29/45 19/30 91/90 101/90 0
0 0 0 1/18 8/9 16/9 1/9 11/36 2/9 131/216 131/108 11/24 25/36 32/27 131/108 0
0 0 0 1/17 14/17 28/17 2/17 13/34 4/17 113/204 113/102 15/34 11/17 55/51 113/102 0
0 0 0 1/17 14/17 28/17 2/17 49/102 4/17 35/68 55/51 25/51 19/34 1 50/51 0
0 0 0 1/16 3/4 3/2 1/8 55/96 1/4 95/192 95/96 13/24 19/32 23/24 95/96 0
0 0 0 8/19 17/19 28/19 8/19 17/19 11/19 23/19 37/19 17/19 34/19 50/19 65/19 0
0 0 0 8/19 17/19 28/19 8/19 17/19 11/19 23/19 2 17/19 36/19 50/19 65/19 0
0 0 0 8/19 17/19 28/19 8/19 17/19 11/19 23/19 118/57 17/19 2 158/57 67/19 0
0 0 0 8/19 17/19 28/19 8/19 17/19 11/19 23/19 36/19 17/19 35/19 46/19 61/19 0
0 0 0 8/19 17/19 28/19 8/19 17/19 11/19 23/19 39/19 17/19 32/19 52/19 67/19 0
0 0 0 7/18 5/6 13/9 7/18 5/6 5/9 10/9 11/6 5/6 29/18 22/9 19/6 0
0 0 0 2/5 17/20 31/20 2/5 17/20 11/20 11/10 39/20 17/20 7/4 49/20 16/5 0
0 0 0 9/22 19/22 37/22 17/44 9/11 23/44 47/44 25/12 9/11 79/44 85/33 141/44 0
0 0 0 8/19 17/19 30/19 8/19 17/19 11/19 22/19 36/19 17/19 34/19 44/19 59/19 0
0 0 0 7/18 5/6 13/9 7/18 5/6 5/9 10/9 35/18 5/6 3/2 23/9 59/18 0
0 0 0 6/17 13/17 24/17 6/17 13/17 9/17 18/17 28/17 13/17 25/17 37/17 48/17 0
0 0 0 6/17 13/17 26/17 6/17 13/17 9/17 18/17 30/17 13/17 27/17 37/17 48/17 0
0 0 0 6/17 13/17 29/17 11/34 12/17 1/2 35/34 65/34 12/17 55/34 39/17 95/34 0
0 0 0 7/18 5/6 14/9 7/18 5/6 5/9 10/9 16/9 5/6 5/3 13/6 26/9 0
0 0 0 5/16 11/16 3/2 5/16 11/16 1/2 1 55/32 11/16 23/16 2 41/16 0
0 0 0 5/16 11/16 27/16 9/32 5/8 15/32 31/32 15/8 5/8 47/32 17/8 81/32 0
0 0 0 6/17 13/17 26/17 6/17 13/17 9/17 18/17 59/34 13/17 26/17 2 45/17 0
0 0 0 4/15 3/5 23/15 7/30 8/15 13/30 9/10 77/45 8/15 13/10 88/45 67/30 0
0 0 0 1/3 5/6 25/18 1/3 13/18 1/2 8/9 29/18 13/18 23/18 19/9 49/18 0
0 0 0 1/3 6/7 32/21 1/3 5/7 10/21 6/7 12/7 5/7 29/21 43/21 8/3 0
0 0 0 4/13 23/26 45/26 15/52 8/13 21/52 3/4 283/156 8/13 67/52 317/156 125/52 0
0 0 0 7/18 8/9 3/2 7/18 5/6 5/9 1 5/3 5/6 14/9 35/18 8/3 0
0 0 0 6/17 14/17 23/17 6/17 13/17 9/17 16/17 30/17 13/17 21/17 39/17 50/17 0
0 0 0 5/16 3/4 21/16 5/16 11/16 1/2 7/8 11/8 11/16 19/16 29/16 19/8 0
0 0 0 5/17 13/17 25/17 5/17 11/17 8/17 14/17 25/17 11/17 21/17 29/17 38/17 0
0 0 0 5/19 15/19 33/19 9/38 10/19 15/38 27/38 61/38 10/19 43/38 65/38 75/38 0
0 0 0 6/17 14/17 25/17 6/17 13/17 9/17 16/17 26/17 13/17 24/17 30/17 41/17 0
0 0 0 4/15 2/3 7/5 4/15 3/5 7/15 4/5 43/30 3/5 17/15 23/15 2 0
0 0 0 1/4 11/16 27/16 7/32 1/2 13/32 23/32 13/8 1/2 35/32 13/8 59/32 0
0 0 0 5/16 3/4 23/16 5/16 11/16 1/2 7/8 47/32 11/16 5/4 25/16 17/8 0
0 0 0 3/14 4/7 3/2 5/28 3/7 11/28 19/28 31/21 3/7 27/28 32/21 45/28 0
0 0 0 4/17 14/17 25/17 4/17 9/17 7/17 27/34 3/2 9/17 15/17 59/34 36/17 0
0 0 0 1/5 4/5 22/15 1/5 7/15 2/5 11/15 22/15 7/15 13/15 23/15 11/6 0
0 0 0 2/15 4/5 8/5 2/15 1/3 1/3 17/30 131/90 1/3 11/15 127/90 43/30 0
0 0 0 5/19 16/19 28/19 5/19 11/19 8/19 16/19 63/38 11/19 17/19 75/38 46/19 0
0 0 0 4/17 13/17 24/17 4/17 9/17 7/17 27/34 47/34 9/17 15/17 55/34 2 0
0 0 0 1/5 11/15 7/5 1/5 7/15 2/5 11/15 4/3 7/15 13/15 7/5 17/10 0
0 0 0 1/7 5/7 3/2 1/7 5/14 5/14 17/28 37/28 5/14 11/14 37/28 39/28 0
0 0 0 1/5 2/3 4/3 1/5 7/15 2/5 11/15 13/10 7/15 13/15 4/3 49/30 0
