0 0 4/23 0 12/23 8/23 13/23 29/23 25/23 38/23 36/23 55/23 78/23 0
0 0 3/19 0 9/19 6/19 10/19 22/19 1 30/19 29/19 39/19 55/19 0
0 0 2/15 0 2/5 4/15 7/15 1 13/15 22/15 22/15 59/30 38/15 0
0 0 5/27 0 5/9 10/27 16/27 40/27 59/54 44/27 11/6 55/27 89/27 0
0 0 1/7 0 3/7 2/7 10/21 22/21 23/21 40/21 8/7 16/7 3 0
0 0 1/8 0 3/8 1/4 7/16 15/16 1 29/16 17/16 29/16 37/16 0
0 0 1/11 0 3/11 2/11 4/11 8/11 9/11 18/11 10/11 35/22 18/11 0
0 0 1/11 0 3/11 2/11 4/11 8/11 10/11 21/11 10/11 37/22 17/11 0
0 0 1/9 0 1/3 11/27 19/27 41/27 11/9 50/27 14/9 23/9 98/27 0
0 0 2/19 0 6/19 7/19 12/19 26/19 21/19 34/19 27/19 39/19 55/19 0
0 0 1/12 0 1/4 1/4 1/2 13/12 5/6 19/12 7/6 43/24 25/12 0
0 0 3/22 0 9/22 9/22 7/11 37/22 51/44 19/11 19/11 43/22 73/22 0
0 0 3/31 0 9/31 12/31 21/31 44/31 41/31 69/31 45/31 84/31 110/31 0
0 0 1/11 0 3/11 4/11 7/11 29/22 14/11 25/11 15/11 51/22 32/11 0
0 0 1/14 0 3/14 2/7 4/7 8/7 8/7 16/7 17/14 9/4 16/7 0
0 0 1/12 0 1/4 1/4 1/2 1 7/6 29/12 13/12 17/8 23/12 0
0 0 1/15 0 1/5 2/5 4/5 8/5 19/15 28/15 26/15 12/5 46/15 0
0 0 1/14 0 3/14 5/14 5/7 10/7 8/7 25/14 11/7 15/7 19/7 0
0 0 1/13 0 3/13 4/13 8/13 16/13 1 22/13 18/13 51/26 30/13 0
0 0 2/19 0 6/19 8/19 13/19 67/38 45/38 33/19 36/19 2 62/19 0
0 0 1/16 0 3/16 7/16 7/8 27/16 3/2 19/8 29/16 11/4 13/4 0
0 0 1/15 0 1/5 2/5 4/5 23/15 7/5 7/3 5/3 38/15 44/15 0
0 0 1/14 0 3/14 5/14 5/7 19/14 9/7 16/7 3/2 67/28 18/7 0
0 0 1/13 0 3/13 4/13 8/13 15/13 16/13 30/13 17/13 57/26 28/13 0
0 0 5/22 0 7/11 9/22 17/22 16/11 23/22 3/2 20/11 5/2 41/11 0
0 0 5/22 0 13/22 4/11 9/11 16/11 10/11 15/11 21/11 24/11 75/22 0
0 0 5/22 0 6/11 7/22 19/22 16/11 17/22 27/22 2 24/11 73/22 0
0 0 3/13 0 17/26 11/26 10/13 43/26 14/13 20/13 107/52 27/13 46/13 0
0 0 7/38 0 8/19 1/2 43/38 43/19 47/38 35/19 87/38 245/76 94/19 0
0 0 7/33 0 5/11 5/11 38/33 74/33 12/11 56/33 7/3 91/33 148/33 0
0 0 1/5 0 12/25 9/25 28/25 2 22/25 37/25 57/25 66/25 99/25 0
0 0 5/24 0 1/2 11/24 7/8 47/24 9/8 13/8 49/24 49/24 15/4 0
0 0 1/11 0 3/11 6/11 14/11 109/44 31/22 23/11 57/22 147/44 52/11 0
0 0 5/27 0 10/27 13/27 34/27 65/27 32/27 49/27 23/9 26/9 121/27 0
0 0 3/14 0 3/7 3/7 17/14 123/56 29/28 23/14 69/28 11/4 57/14 0
0 0 5/24 0 5/12 11/24 23/24 25/12 9/8 13/8 9/4 17/8 91/24 0
0 0 7/26 0 19/26 31/78 11/13 23/13 157/156 75/52 103/52 45/26 43/13 0
0 0 4/15 0 3/5 4/9 14/15 61/30 193/180 31/20 31/15 28/15 37/10 0
0 0 9/32 0 17/32 43/96 1 17/8 205/192 99/64 71/32 61/32 59/16 0
0 0 3/14 0 5/7 5/14 1 7/4 15/14 5/4 125/56 73/28 233/56 0
0 0 3/13 0 9/13 9/26 14/13 47/26 53/52 31/26 125/52 32/13 211/52 0
0 0 1/4 0 2/3 1/3 7/6 15/8 23/24 9/8 125/48 31/12 25/6 0
0 0 7/33 0 8/11 4/11 32/33 125/66 71/66 14/11 105/44 74/33 131/33 0
0 0 11/50 0 14/25 21/50 143/100 141/50 32/25 71/50 72/25 173/50 589/100 0
0 0 9/37 0 22/37 15/37 103/74 97/37 85/74 50/37 104/37 213/74 381/74 0
