0 0 4/21 0 2/7 3/7 5/7 29/21 44/21 22/21 38/21 17/6 0
0 0 5/23 0 7/23 10/23 17/23 29/23 54/23 53/46 48/23 61/23 0
0 0 3/10 0 4/15 13/30 7/10 13/10 23/10 67/60 119/60 12/5 0
0 0 3/17 0 5/17 8/17 14/17 24/17 35/17 16/17 28/17 45/17 0
0 0 3/17 0 5/17 8/17 14/17 21/17 35/17 16/17 30/17 38/17 0
0 0 3/11 0 3/11 1/2 9/11 29/22 23/11 1 79/44 23/11 0
0 0 1/9 0 2/9 1/2 8/9 4/3 11/6 17/18 13/9 85/36 0
0 0 1/14 0 3/14 1/2 6/7 8/7 12/7 27/28 3/2 13/7 0
0 0 1/6 0 2/9 5/9 8/9 23/18 11/6 13/12 5/3 11/6 0
0 0 1/5 0 1/3 3/5 11/15 19/15 28/15 13/15 22/15 12/5 0
0 0 1/5 0 1/3 3/5 11/15 17/15 29/15 13/15 8/5 31/15 0
0 0 5/18 0 1/3 2/3 13/18 43/36 35/18 17/18 59/36 35/18 0
0 0 1/7 0 2/7 5/7 11/14 17/14 12/7 13/14 9/7 31/14 0
0 0 1/11 0 3/11 8/11 8/11 1 17/11 10/11 14/11 18/11 0
0 0 2/13 0 4/13 11/13 10/13 29/26 21/13 14/13 19/13 21/13 0
0 0 3/19 0 6/19 23/19 14/19 67/57 193/114 68/57 70/57 119/57 0
0 0 1/8 0 3/8 23/16 13/16 55/48 169/96 133/96 67/48 175/96 0
0 0 3/17 0 7/17 25/17 15/17 131/102 95/51 77/51 82/51 95/51 0
0 0 5/12 0 1/3 5/12 3/4 13/12 19/12 1 7/4 29/12 0
0 0 7/18 0 1/3 4/9 7/9 19/18 19/9 10/9 2 43/18 0
0 0 10/21 0 1/3 10/21 17/21 26/21 47/21 73/63 37/18 16/7 0
0 0 4/11 0 3/11 4/11 8/11 1 16/11 8/11 15/11 2 0
0 0 1/3 0 4/15 2/5 11/15 14/15 26/15 4/5 23/15 28/15 0
0 0 7/17 0 5/17 8/17 14/17 20/17 33/17 16/17 59/34 32/17 0
0 0 3/13 0 2/13 5/13 10/13 12/13 16/13 9/13 14/13 43/26 0
0 0 3/13 0 2/13 5/13 9/13 10/13 17/13 19/26 15/13 18/13 0
0 0 2/7 0 3/14 1/2 6/7 15/14 11/7 27/28 3/2 3/2 0
0 0 4/11 0 3/11 5/11 7/11 10/11 15/11 7/11 13/11 20/11 0
0 0 5/14 0 2/7 1/2 9/14 6/7 23/14 5/7 19/14 12/7 0
0 0 2/5 0 1/3 3/5 11/15 16/15 9/5 13/15 47/30 26/15 0
0 0 3/11 0 2/11 6/11 7/11 9/11 13/11 7/11 10/11 17/11 0
0 0 3/11 0 2/11 6/11 6/11 7/11 13/11 7/11 10/11 13/11 0
0 0 3/11 0 3/11 8/11 8/11 10/11 15/11 10/11 14/11 14/11 0
0 0 1/3 0 1/5 1 8/15 11/15 7/6 13/15 4/5 22/15 0
0 0 1/3 0 4/15 17/15 3/5 11/15 41/30 31/30 1 41/30 0
0 0 4/13 0 5/13 16/13 11/13 14/13 21/13 17/13 19/13 20/13 0
0 0 1/2 0 1/3 5/12 3/4 13/12 3/2 1 7/4 7/3 0
0 0 6/11 0 3/11 4/11 7/11 10/11 15/11 10/11 18/11 2 0
0 0 3/5 0 4/15 2/5 2/3 17/15 5/3 43/45 151/90 28/15 0
0 0 5/11 0 3/11 4/11 8/11 1 15/11 8/11 15/11 21/11 0
0 0 1/2 0 1/5 3/10 3/5 4/5 6/5 3/5 6/5 3/2 0
0 0 7/13 0 3/13 5/13 9/13 14/13 20/13 10/13 37/26 20/13 0
0 0 4/13 0 2/13 5/13 10/13 12/13 15/13 9/13 14/13 41/26 0
0 0 2/5 0 1/10 3/10 3/5 7/10 1 11/20 9/10 11/10 0
0 0 5/12 0 1/6 5/12 3/4 1 4/3 19/24 5/4 5/4 0
0 0 5/11 0 3/11 5/11 7/11 10/11 14/11 7/11 13/11 19/11 0
0 0 1/2 0 1/5 2/5 1/2 7/10 11/10 1/2 1 13/10 0
0 0 1/2 0 1/4 1/2 7/12 11/12 4/3 2/3 29/24 4/3 0
0 0 4/11 0 2/11 6/11 7/11 9/11 12/11 7/11 10/11 16/11 0
0 0 4/9 0 1/9 4/9 4/9 5/9 8/9 4/9 2/3 8/9 0
0 0 2/5 0 1/5 3/5 3/5 4/5 11/10 7/10 1 1 0
0 0 3/7 0 3/14 1 4/7 11/14 8/7 25/28 6/7 41/28 0
0 0 6/11 0 2/11 1 5/11 7/11 12/11 9/11 8/11 12/11 0
0 0 5/11 0 3/11 1 7/11 10/11 14/11 1 12/11 13/11 0
0 0 1/7 0 3/7 4/7 19/14 23/14 2 15/14 23/14 71/28 0
0 0 1/9 0 4/9 5/9 4/3 14/9 2 19/18 5/3 2 0
0 0 1/9 0 5/9 2/3 14/9 16/9 19/9 23/18 2 19/9 0
0 0 2/13 0 6/13 9/13 17/13 21/13 2 14/13 21/13 33/13 0
0 0 1/9 0 4/9 2/3 11/9 13/9 17/9 1 14/9 17/9 0
0 0 1/9 0 5/9 7/9 13/9 5/3 2 11/9 17/9 2 0
0 0 1/6 0 1/2 4/3 23/18 29/18 73/36 13/9 29/18 22/9 0
0 0 1/7 0 4/7 23/14 19/14 23/14 61/28 47/28 25/14 61/28 0
0 0 2/13 0 9/13 23/13 21/13 25/13 31/13 25/13 28/13 31/13 0
0 0 3/13 0 4/13 6/13 15/13 17/13 21/13 11/13 17/13 53/26 0
0 0 3/10 0 3/10 2/5 1 11/10 8/5 3/4 6/5 3/2 0
0 0 2/9 0 4/9 5/9 4/3 13/9 16/9 19/18 5/3 5/3 0
0 0 1/4 0 1/3 7/12 13/12 5/4 19/12 5/6 5/4 2 0
0 0 3/10 0 3/10 1/2 9/10 1 3/2 7/10 11/10 7/5 0
0 0 2/9 0 4/9 2/3 11/9 4/3 5/3 1 14/9 14/9 0
0 0 5/17 0 6/17 19/17 1 20/17 53/34 19/17 20/17 32/17 0
