0 0 15/38 0 11/19 191/152 101/76 535/456 43/38 77/38 419/152 441/152 0
0 0 5/13 0 15/26 31/26 57/52 11/12 1 571/312 67/26 100/39 0
0 0 9/23 0 12/23 25/23 26/23 22/23 41/46 149/92 117/46 52/23 0
0 0 2/5 0 12/25 127/100 7/5 133/100 34/25 199/100 283/100 303/100 0
0 0 3/7 0 3/7 8/7 25/21 22/21 25/21 5/3 18/7 107/42 0
0 0 3/7 0 3/7 8/7 25/21 22/21 15/14 65/42 18/7 97/42 0
0 0 8/21 0 3/7 17/12 4/3 115/84 32/21 187/84 247/84 271/84 0
0 0 5/11 0 4/11 27/22 27/22 49/44 29/22 81/44 59/22 59/22 0
0 0 6/13 0 9/26 19/13 63/52 29/26 16/13 49/26 149/52 5/2 0
0 0 6/13 0 1/2 115/104 43/26 155/104 77/52 17/8 303/104 333/104 0
0 0 11/25 0 12/25 123/100 39/25 147/100 77/50 213/100 59/20 13/4 0
0 0 5/12 0 11/24 131/96 35/24 139/96 77/48 217/96 287/96 319/96 0
0 0 5/12 0 1/2 7/6 11/8 31/24 21/16 27/16 65/24 67/24 0
0 0 12/25 0 11/25 27/25 34/25 29/25 61/50 38/25 66/25 127/50 0
0 0 12/25 0 11/25 27/25 34/25 29/25 28/25 71/50 66/25 117/50 0
0 0 11/25 0 12/25 28/25 37/25 69/50 36/25 9/5 69/25 147/50 0
0 0 11/25 0 12/25 27/25 93/50 33/25 51/50 49/25 153/50 74/25 0
0 0 3/7 0 3/7 19/21 3/2 19/21 16/21 65/42 109/42 16/7 0
0 0 7/16 0 3/8 13/16 23/16 15/16 21/32 41/32 5/2 15/8 0
0 0 5/14 0 5/14 1 13/7 41/28 5/4 51/28 41/14 41/14 0
0 0 2/5 0 4/15 11/15 7/5 9/10 13/15 6/5 34/15 29/15 0
0 0 3/7 0 2/7 11/14 10/7 13/14 3/4 31/28 33/14 12/7 0
0 0 3/11 0 3/11 1 19/11 31/22 29/22 21/11 31/11 32/11 0
0 0 2/5 0 1/5 11/15 7/5 9/10 14/15 19/15 34/15 29/15 0
0 0 7/16 0 3/16 7/8 45/32 29/32 13/16 39/32 77/32 27/16 0
0 0 3/7 0 3/7 1 16/7 51/28 45/28 187/84 47/14 74/21 0
0 0 5/13 0 5/13 1 28/13 45/26 41/26 55/26 42/13 44/13 0
0 0 1/3 0 1/3 1 2 13/8 37/24 25/12 37/12 13/4 0
0 0 5/13 0 5/13 11/13 24/13 37/26 31/26 37/26 36/13 34/13 0
0 0 8/17 0 5/17 12/17 28/17 37/34 33/34 19/17 42/17 35/17 0
0 0 1/2 0 5/16 3/4 27/16 9/8 7/8 33/32 41/16 15/8 0
0 0 5/13 0 5/13 11/13 2 41/26 37/26 43/26 38/13 38/13 0
0 0 9/28 0 9/28 23/28 51/28 53/42 45/56 77/48 155/56 211/84 0
0 0 5/19 0 5/19 12/19 29/19 52/57 1/2 271/228 89/38 107/57 0
0 0 5/19 0 5/19 13/19 28/19 18/19 9/19 21/19 179/76 63/38 0
0 0 4/15 0 4/15 14/15 29/15 3/2 11/10 17/10 44/15 83/30 0
0 0 2/11 0 2/11 7/11 16/11 1 15/22 23/22 24/11 39/22 0
0 0 3/13 0 3/13 10/13 20/13 27/26 8/13 14/13 31/13 43/26 0
0 0 2/11 0 2/11 1 21/11 17/11 27/22 21/11 3 32/11 0
0 0 1/9 0 1/9 2/3 13/9 19/18 5/6 11/9 20/9 17/9 0
0 0 1/6 0 1/6 5/6 35/24 25/24 17/24 29/24 19/8 5/3 0
0 0 1/3 0 1/3 3/4 11/6 17/12 25/24 29/24 8/3 19/8 0
0 0 3/11 0 3/11 7/11 18/11 13/11 19/22 21/22 26/11 43/22 0
0 0 1/3 0 1/3 3/4 5/3 29/24 5/6 1 5/2 15/8 0
0 0 1/9 0 1/9 1/3 14/9 1 23/36 8/9 2 3/2 0
0 0 2/13 0 2/13 6/13 20/13 37/39 25/52 43/52 109/52 16/13 0
0 0 1/9 0 1/9 4/9 14/9 19/18 3/4 35/36 19/9 5/3 0
0 0 1/6 0 1/6 7/12 19/12 37/36 29/48 15/16 9/4 17/12 0
0 0 1/9 0 1/9 5/9 14/9 10/9 31/36 41/36 20/9 11/6 0
0 0 2/13 0 2/13 9/13 3/2 40/39 35/52 55/52 59/26 3/2 0
0 0 1/5 0 1/5 1/2 8/5 23/20 7/8 7/8 11/5 9/5 0
0 0 1/4 0 1/4 7/12 19/12 10/9 37/48 41/48 9/4 19/12 0
0 0 17/45 0 28/45 83/60 113/90 577/540 1 103/54 421/180 344/135 0
0 0 8/23 0 15/23 31/23 47/46 113/138 21/23 481/276 51/23 155/69 0
0 0 7/19 0 11/19 23/19 21/19 17/19 29/38 111/76 83/38 35/19 0
0 0 13/33 0 6/11 63/44 43/33 151/132 37/33 245/132 313/132 57/22 0
0 0 9/22 0 1/2 29/22 25/22 41/44 23/22 35/22 9/4 9/4 0
0 0 2/5 0 1/2 13/10 23/20 39/40 37/40 59/40 93/40 81/40 0
0 0 2/5 0 7/15 209/120 5/4 47/40 77/60 87/40 299/120 111/40 0
0 0 13/28 0 11/28 45/28 67/56 57/56 67/56 107/56 135/56 17/7 0
0 0 13/29 0 11/29 51/29 34/29 31/29 67/58 57/29 78/29 68/29 0
0 0 17/40 0 3/5 213/160 113/80 571/480 23/20 185/96 359/160 311/120 0
0 0 17/38 0 21/38 211/152 107/76 541/456 91/76 287/152 345/152 99/38 0
0 0 6/13 0 19/39 251/156 53/39 553/468 33/26 323/156 121/52 139/52 0
0 0 13/30 0 8/15 37/30 4/3 17/15 11/10 91/60 139/60 19/8 0
0 0 13/27 0 13/27 32/27 4/3 19/18 29/27 38/27 7/3 121/54 0
0 0 11/24 0 1/2 29/24 4/3 53/48 1 65/48 39/16 101/48 0
0 0 18/37 0 19/37 87/74 105/74 127/111 251/222 57/37 159/74 1037/444 0
0 0 7/16 0 1/2 37/32 111/64 19/16 57/64 85/48 161/64 241/96 0
0 0 8/21 0 10/21 1 59/42 17/21 5/7 61/42 31/14 2 0
0 0 3/7 0 3/7 13/14 10/7 13/14 17/28 33/28 31/14 11/7 0
0 0 9/22 0 9/22 25/22 37/22 53/44 43/44 71/44 51/22 26/11 0
0 0 7/18 0 1/3 8/9 4/3 29/36 7/9 7/6 35/18 31/18 0
0 0 3/7 0 5/14 13/14 10/7 13/14 19/28 31/28 31/14 11/7 0
0 0 7/19 0 6/19 23/19 59/38 21/19 1 32/19 41/19 43/19 0
0 0 3/7 0 5/21 1 19/14 17/21 5/6 9/7 41/21 12/7 0
0 0 4/9 0 2/9 19/18 25/18 8/9 3/4 5/4 9/4 14/9 0
0 0 6/13 0 1/2 15/13 97/52 35/26 29/26 71/39 61/26 100/39 0
0 0 12/25 0 11/25 57/50 91/50 32/25 11/10 17/10 56/25 61/25 0
0 0 12/25 0 9/25 59/50 43/25 59/50 53/50 42/25 52/25 57/25 0
0 0 9/20 0 2/5 9/10 17/10 47/40 19/20 49/40 89/40 21/10 0
0 0 10/21 0 1/3 17/21 11/7 41/42 6/7 22/21 89/42 38/21 0
0 0 1/2 0 3/8 7/8 27/16 9/8 13/16 33/32 39/16 7/4 0
0 0 13/25 0 2/5 9/10 89/50 6/5 76/75 13/10 103/50 158/75 0
0 0 12/35 0 12/35 33/35 62/35 124/105 7/10 125/84 82/35 227/105 0
0 0 5/19 0 5/19 13/19 30/19 101/114 17/38 241/228 39/19 89/57 0
0 0 5/17 0 5/17 14/17 27/17 1 8/17 73/68 38/17 25/17 0
0 0 7/23 0 7/23 24/23 41/23 29/23 37/46 3/2 54/23 101/46 0
0 0 3/14 0 3/14 5/7 3/2 13/14 15/28 27/28 27/14 41/28 0
0 0 4/15 0 4/15 13/15 8/5 31/30 8/15 16/15 34/15 3/2 0
0 0 2/9 0 2/9 10/9 61/36 11/9 5/6 29/18 41/18 13/6 0
0 0 2/13 0 2/13 10/13 37/26 12/13 8/13 14/13 24/13 19/13 0
0 0 1/5 0 1/5 14/15 22/15 1 3/5 7/6 13/6 22/15 0
0 0 3/8 0 3/8 13/16 7/4 5/4 27/32 35/32 9/4 63/32 0
