0 0 0 14/29 9/29 23/29 15/29 34/29 35/29 3/2 64/29 68/29 205/58 0
0 0 0 13/27 7/27 20/27 2/3 215/162 100/81 29/18 200/81 143/54 67/18 0
0 0 0 20/39 1/3 34/39 17/39 29/26 47/39 115/78 355/156 85/39 93/26 0
0 0 0 10/27 10/27 7/9 5/9 86/81 217/162 253/162 347/162 205/81 187/54 0
0 0 0 15/31 10/31 24/31 20/31 118/93 121/93 301/186 439/186 331/124 110/31 0
0 0 0 11/29 11/29 24/29 14/29 175/174 4/3 265/174 739/348 208/87 195/58 0
0 0 0 8/15 3/10 4/5 17/30 149/120 19/15 89/60 127/60 7/3 41/12 0
0 0 0 12/25 6/25 18/25 18/25 421/300 197/150 79/50 182/75 133/50 181/50 0
0 0 0 17/33 25/66 9/11 41/66 475/396 47/33 155/99 23/11 169/66 223/66 0
0 0 0 19/34 23/68 27/34 47/68 185/136 143/102 82/51 473/204 1103/408 59/17 0
0 0 0 13/25 1/5 18/25 16/25 139/100 94/75 73/50 59/25 123/50 169/50 0
0 0 0 12/19 27/76 31/38 25/38 213/152 163/114 355/228 265/114 401/152 127/38 0
0 0 0 3/10 13/30 11/15 3/5 13/10 56/45 14/9 12/5 223/90 15/4 0
0 0 0 6/17 6/17 25/34 11/17 95/68 241/204 331/204 173/68 533/204 259/68 0
0 0 0 10/33 16/33 25/33 19/33 83/66 257/198 149/99 161/66 232/99 41/11 0
0 0 0 1/8 13/24 11/16 17/24 83/72 35/24 79/48 163/72 197/72 29/8 0
0 0 0 5/16 7/16 47/64 23/32 43/32 4/3 27/16 157/64 533/192 59/16 0
0 0 0 1/11 13/22 31/44 15/22 145/132 67/44 35/22 74/33 173/66 153/44 0
0 0 0 11/38 10/19 29/38 23/38 313/228 157/114 173/114 587/228 134/57 147/38 0
0 0 0 2/23 14/23 33/46 16/23 79/69 36/23 73/46 155/69 179/69 79/23 0
0 0 0 13/24 5/24 23/24 19/48 53/48 15/16 61/48 23/12 11/6 3 0
0 0 0 7/12 1/8 11/12 7/16 85/72 119/144 5/4 143/72 15/8 23/8 0
0 0 0 17/31 8/31 32/31 23/62 34/31 63/62 83/62 261/124 57/31 101/31 0
0 0 0 7/19 5/19 1 17/38 109/114 62/57 53/38 11/6 118/57 56/19 0
0 0 0 14/25 1/5 24/25 23/50 173/150 143/150 34/25 59/30 41/20 143/50 0
0 0 0 7/20 3/10 21/20 17/40 14/15 139/120 57/40 457/240 31/15 3 0
0 0 0 19/30 1/5 14/15 9/20 139/120 91/90 113/90 109/60 17/9 521/180 0
0 0 0 17/27 1/9 8/9 25/54 391/324 145/162 193/162 152/81 152/81 443/162 0
0 0 0 19/31 17/62 30/31 16/31 421/372 221/186 515/372 56/31 13/6 271/93 0
0 0 0 23/34 15/68 16/17 1/2 167/136 73/68 545/408 389/204 865/408 575/204 0
0 0 0 21/31 3/31 27/31 13/31 149/124 107/124 67/62 56/31 323/186 467/186 0
0 0 0 32/43 21/86 40/43 21/43 219/172 571/516 219/172 247/129 357/172 695/258 0
0 0 0 5/12 1/4 1 19/48 43/36 125/144 21/16 37/18 11/6 151/48 0
0 0 0 1/2 1/7 1 3/8 69/56 59/84 9/7 115/56 25/14 83/28 0
0 0 0 11/27 1/3 1 23/54 98/81 82/81 73/54 721/324 17/9 181/54 0
0 0 0 3/17 6/17 35/34 1/2 52/51 37/34 25/17 98/51 109/51 52/17 0
0 0 0 11/25 6/25 51/50 23/50 6/5 133/150 71/50 101/50 51/25 147/50 0
0 0 0 1/8 7/16 33/32 17/32 49/48 5/4 3/2 389/192 53/24 25/8 0
0 0 0 12/31 12/31 1 29/62 125/93 209/186 87/62 901/372 61/31 223/62 0
