0 0 0 4/17 4/17 19/17 101/102 37/51 139/102 185/102 61/34 97/51 140/51 152/51 0
0 0 0 4/23 6/23 1 2/3 64/69 157/138 97/69 79/46 142/69 635/276 182/69 0
0 0 0 1/5 1/5 19/20 7/20 33/40 31/40 21/20 5/4 83/40 7/5 81/40 0
0 0 0 3/20 1/5 9/10 2/5 19/20 4/5 11/10 57/40 83/40 13/8 83/40 0
0 0 0 1/6 4/15 6/5 23/45 169/180 35/36 68/45 31/20 7/3 743/360 103/45 0
0 0 0 4/17 4/17 16/17 39/34 37/34 26/17 61/34 37/17 71/34 49/17 113/34 0
0 0 0 5/27 7/27 23/27 25/27 43/27 79/54 40/27 131/54 23/9 149/54 10/3 0
0 0 0 3/11 3/11 14/11 197/132 161/132 21/11 323/132 57/22 335/132 251/66 529/132 0
0 0 0 7/34 5/17 37/34 59/51 19/12 29/17 199/102 179/68 563/204 1367/408 763/204 0
0 0 0 5/31 7/31 28/31 24/31 51/31 40/31 45/31 71/31 167/62 153/62 187/62 0
0 0 0 8/45 4/15 53/45 121/135 409/270 383/270 50/27 104/45 127/45 1547/540 428/135 0
0 0 0 6/35 6/35 48/35 83/210 44/105 503/700 746/525 652/525 403/210 157/100 1187/525 0
0 0 0 1/6 1/8 4/3 13/48 11/36 263/480 1709/1440 679/720 263/144 589/480 73/40 0
0 0 0 1/5 3/25 36/25 31/75 22/75 1007/1500 1139/750 461/375 137/75 2501/1500 827/375 0
0 0 0 3/17 1/17 23/17 9/34 5/34 467/1020 1243/1020 72/85 167/102 1271/1020 273/170 0
0 0 0 10/51 3/17 71/51 52/153 263/612 167/255 1967/1530 1949/1530 1235/612 453/340 6833/3060 0
0 0 0 1/5 1/7 7/5 17/70 29/84 92/175 2329/2100 1139/1050 853/420 107/100 589/300 0
0 0 0 1/5 3/20 7/5 2/3 11/30 601/600 2123/1200 817/600 11/6 2641/1200 361/150 0
0 0 0 3/17 2/17 24/17 53/102 29/102 137/170 1613/1020 286/255 181/102 113/60 343/170 0
0 0 0 5/23 3/23 31/23 11/46 15/46 61/115 427/345 637/690 271/138 404/345 393/230 0
0 0 0 1/5 1/10 27/20 9/40 1/4 281/600 749/600 527/600 37/20 359/300 467/300 0
0 0 0 7/29 4/29 39/29 13/58 10/29 451/870 517/435 1799/1740 367/174 16/15 533/290 0
0 0 0 5/27 5/27 13/9 65/162 4/9 101/135 1279/810 917/810 341/162 709/405 752/405 0
0 0 0 1/6 1/5 19/15 89/180 97/180 47/60 101/72 61/45 173/90 49/30 143/60 0
0 0 0 3/19 3/19 22/19 13/38 25/57 65/114 61/57 1 203/114 45/38 35/19 0
0 0 0 4/23 3/23 29/23 37/69 59/138 50/69 407/276 31/23 245/138 121/69 319/138 0
0 0 0 2/15 1/15 16/15 11/30 3/10 7/15 97/90 83/90 3/2 113/90 29/18 0
0 0 0 9/44 9/44 59/44 5/12 281/528 125/176 677/528 91/66 1085/528 11/8 413/176 0
0 0 0 3/14 5/28 37/28 17/56 157/336 187/336 25/24 197/168 697/336 29/28 683/336 0
0 0 0 1/5 1/5 19/15 43/45 5/9 56/45 173/90 49/30 17/9 119/45 25/9 0
0 0 0 2/13 2/13 16/13 59/78 35/78 38/39 64/39 17/13 137/78 86/39 175/78 0
0 0 0 4/19 3/19 22/19 11/38 17/38 10/19 62/57 107/114 71/38 61/57 187/114 0
0 0 0 3/19 2/19 21/19 11/38 8/19 17/38 127/114 107/114 33/19 67/57 86/57 0
0 0 0 1/4 1/6 29/24 13/48 11/24 25/48 77/72 307/288 33/16 35/36 259/144 0
0 0 0 4/23 5/23 31/23 71/138 14/23 113/138 221/138 173/138 148/69 131/69 134/69 0
0 0 0 3/23 5/23 24/23 29/46 95/138 67/69 187/138 95/69 127/69 122/69 335/138 0
0 0 0 2/17 3/17 1 15/34 31/51 37/51 109/102 109/102 179/102 4/3 100/51 0
0 0 0 1/7 1/7 13/14 6/7 17/28 15/14 3/2 41/28 45/28 15/7 69/28 0
0 0 0 1/11 1/11 9/11 13/22 1/2 8/11 12/11 23/22 31/22 17/11 39/22 0
0 0 0 1/5 1/5 6/5 46/45 28/45 59/45 173/90 5/3 17/9 122/45 128/45 0
0 0 0 2/13 2/13 15/13 5/6 41/78 41/39 64/39 35/26 137/78 89/39 181/78 0
0 0 0 3/19 3/19 1 13/38 23/38 12/19 20/19 37/38 69/38 22/19 32/19 0
0 0 0 1/8 1/8 15/16 13/32 5/8 5/8 35/32 33/32 55/32 21/16 51/32 0
0 0 0 1/6 5/24 31/24 77/144 25/36 31/36 227/144 61/48 103/48 137/72 283/144 0
0 0 0 3/17 3/17 1 41/34 1 25/17 32/17 35/17 35/17 48/17 54/17 0
0 0 0 2/15 2/15 14/15 17/15 16/15 4/3 5/3 29/15 31/15 13/5 43/15 0
0 0 0 5/21 5/21 4/3 197/126 149/126 40/21 323/126 107/42 323/126 242/63 499/126 0
0 0 0 1/5 1/5 13/10 91/60 73/60 9/5 29/12 49/20 77/30 221/60 56/15 0
0 0 0 3/22 3/22 21/22 9/11 12/11 47/44 65/44 75/44 95/44 23/11 105/44 0
0 0 0 3/17 7/34 22/17 50/51 58/51 269/204 407/204 133/68 173/68 281/102 577/204 0
0 0 0 23/42 8/21 1 185/252 11/14 79/84 181/126 106/63 25/12 124/63 176/63 0
0 0 0 9/16 11/32 55/64 119/192 23/32 51/64 227/192 35/24 2 325/192 235/96 0
0 0 0 25/46 8/23 43/46 221/276 18/23 85/92 205/138 118/69 181/92 293/138 761/276 0
0 0 0 10/19 13/38 61/76 167/228 31/38 65/76 299/228 185/114 37/19 457/228 146/57 0
0 0 0 29/47 16/47 52/47 85/141 33/47 79/94 373/282 919/564 201/94 463/282 371/141 0
0 0 0 22/35 11/35 34/35 107/210 23/35 51/70 229/210 41/28 21/10 59/42 33/14 0
0 0 0 13/29 15/29 49/58 187/174 33/29 265/174 111/58 191/87 184/87 177/58 292/87 0
0 0 0 12/29 16/29 47/58 169/174 36/29 253/174 103/58 191/87 193/87 85/29 283/87 0
0 0 0 16/31 12/31 53/62 58/93 25/31 53/62 233/186 140/93 67/31 319/186 229/93 0
0 0 0 7/15 17/45 23/30 97/135 14/15 79/90 371/270 451/270 191/90 553/270 68/27 0
0 0 0 9/16 3/8 61/64 13/24 25/32 53/64 115/96 605/384 37/16 289/192 473/192 0
0 0 0 9/22 23/44 79/88 217/264 53/44 331/264 455/264 529/264 635/264 347/132 379/132 0
0 0 0 2/5 12/25 37/50 23/25 26/25 13/10 3/2 91/50 2 117/50 3 0
0 0 0 3/7 3/7 2/3 31/42 20/21 15/14 17/14 65/42 27/14 41/21 18/7 0
0 0 0 2/5 11/25 33/50 27/25 27/25 67/50 81/50 97/50 47/25 133/50 153/50 0
0 0 0 9/23 10/23 14/23 43/46 26/23 55/46 65/46 85/46 89/46 56/23 65/23 0
0 0 0 4/9 14/27 5/6 187/162 32/27 259/162 35/18 361/162 172/81 169/54 277/81 0
0 0 0 11/27 5/9 43/54 169/162 35/27 247/162 97/54 361/162 181/81 3 268/81 0
0 0 0 10/23 10/23 17/23 31/46 22/23 47/46 57/46 3/2 95/46 42/23 56/23 0
0 0 0 2/5 13/30 2/3 17/20 7/6 13/12 17/12 107/60 127/60 34/15 13/5 0
0 0 0 16/39 7/13 71/78 211/234 50/39 313/234 413/234 37/18 22/9 317/117 343/117 0
0 0 0 10/23 10/23 17/23 61/46 31/23 77/46 87/46 111/46 99/46 72/23 81/23 0
0 0 0 5/12 11/24 2/3 61/48 19/12 79/48 83/48 121/48 113/48 37/12 7/2 0
0 0 0 15/32 17/32 61/64 299/192 37/24 389/192 153/64 181/64 245/96 249/64 199/48 0
0 0 0 15/34 19/34 61/68 305/204 175/102 407/204 9/4 197/68 275/102 65/17 419/102 0
0 0 0 13/32 7/16 11/16 71/64 49/32 91/64 105/64 147/64 155/64 11/4 99/32 0
0 0 0 20/47 25/47 89/94 353/282 226/141 479/282 587/282 241/94 386/141 10/3 500/141 0
0 0 0 13/32 13/32 5/4 59/64 27/32 33/32 25/16 119/64 37/16 35/16 25/8 0
0 0 0 11/27 1/3 59/54 7/9 19/27 22/27 32/27 3/2 113/54 95/54 23/9 0
0 0 0 14/33 1/3 38/33 65/66 8/11 31/33 17/11 115/66 68/33 73/33 191/66 0
0 0 0 2/5 3/10 59/60 13/15 7/10 4/5 37/30 91/60 23/12 23/12 37/15 0
0 0 0 17/35 13/35 52/35 26/35 27/35 33/35 3/2 131/70 88/35 131/70 43/14 0
0 0 0 14/29 9/29 39/29 18/29 19/29 22/29 67/58 91/58 68/29 3/2 75/29 0
0 0 0 1/3 1/3 17/15 19/15 11/15 22/15 2 19/10 29/15 46/15 47/15 0
0 0 0 5/18 7/18 1 1 8/9 23/18 29/18 65/36 2 95/36 25/9 0
0 0 0 8/19 6/19 39/38 25/38 13/19 14/19 23/19 51/38 83/38 59/38 43/19 0
0 0 0 10/27 8/27 49/54 43/54 20/27 20/27 35/27 38/27 2 11/6 59/27 0
0 0 0 9/19 6/19 45/38 21/38 13/19 14/19 23/19 28/19 93/38 53/38 45/19 0
0 0 0 7/24 5/12 29/24 7/8 23/24 9/8 7/4 41/24 115/48 119/48 5/2 0
0 0 0 5/19 9/19 35/38 41/38 20/19 26/19 30/19 36/19 81/38 5/2 61/19 0
0 0 0 5/18 7/18 5/6 5/6 8/9 19/18 7/6 3/2 35/18 35/18 23/9 0
0 0 0 5/18 7/18 3/4 5/4 17/18 4/3 29/18 11/6 65/36 97/36 109/36 0
0 0 0 5/19 7/19 13/19 1 18/19 21/19 24/19 31/19 34/19 43/19 49/19 0
0 0 0 1/3 1/3 16/15 4/3 4/5 23/15 2 29/15 29/15 47/15 16/5 0
0 0 0 5/18 7/18 17/18 19/18 17/18 4/3 29/18 11/6 2 97/36 17/6 0
0 0 0 1/3 1/3 13/15 2/3 4/5 13/15 17/15 19/15 2 8/5 32/15 0
0 0 0 3/10 7/20 3/4 9/10 19/20 19/20 13/10 3/2 39/20 41/20 9/4 0
0 0 0 7/23 10/23 27/23 22/23 24/23 28/23 41/23 41/23 56/23 119/46 60/23 0
0 0 0 1/3 1/3 13/15 22/15 17/15 5/3 29/15 34/15 31/15 16/5 52/15 0
0 0 0 3/10 7/20 3/4 13/10 7/5 31/20 8/5 23/10 9/4 59/20 13/4 0
0 0 0 7/18 7/18 23/18 17/9 4/3 13/6 49/18 17/6 8/3 13/3 79/18 0
0 0 0 1/3 5/12 13/12 13/8 37/24 47/24 9/4 11/4 65/24 185/48 4 0
0 0 0 7/23 8/23 18/23 28/23 33/23 32/23 37/23 50/23 55/23 63/23 68/23 0
0 0 0 1/3 13/30 6/5 43/30 23/15 26/15 67/30 38/15 29/10 211/60 107/30 0
0 0 0 14/45 2/5 71/45 32/27 5/6 157/135 1067/540 2 77/30 68/27 69/20 0
0 0 0 8/27 1/3 73/54 23/27 19/27 43/54 116/81 245/162 125/54 145/81 427/162 0
0 0 0 15/44 4/11 67/44 335/264 69/88 299/264 1061/528 175/88 215/88 173/66 149/44 0
0 0 0 9/28 2/7 69/56 27/28 9/14 43/56 247/168 251/168 117/56 163/84 53/21 0
0 0 0 1/3 5/16 157/96 121/144 21/32 263/288 107/64 1027/576 239/96 545/288 1727/576 0
0 0 0 1/3 4/15 91/60 3/5 17/30 13/20 19/15 521/360 12/5 121/90 22/9 0
0 0 0 2/7 2/7 17/14 5/4 9/14 39/28 29/14 25/14 27/14 3 3 0
0 0 0 3/13 3/13 15/13 27/26 7/13 29/26 23/13 19/13 23/13 33/13 32/13 0
0 0 0 1/3 7/24 21/16 17/24 5/8 11/16 101/72 47/36 109/48 221/144 325/144 0
0 0 0 1/3 4/15 23/20 5/6 19/30 41/60 259/180 239/180 31/15 317/180 97/45 0
0 0 0 9/25 6/25 69/50 13/25 13/25 29/50 19/15 379/300 58/25 179/150 158/75 0
0 0 0 3/11 7/22 14/11 37/44 8/11 43/44 7/4 63/44 97/44 25/11 24/11 0
0 0 0 1/5 11/25 57/50 61/50 49/50 34/25 91/50 93/50 56/25 131/50 329/100 0
0 0 0 3/17 6/17 1 29/34 14/17 33/34 45/34 47/34 2 32/17 5/2 0
0 0 0 5/22 9/22 45/44 16/11 43/44 63/44 43/22 43/22 23/11 131/44 37/11 0
0 0 0 3/16 5/16 13/16 35/32 13/16 33/32 23/16 47/32 7/4 9/4 5/2 0
0 0 0 2/7 2/7 8/7 37/28 5/7 41/28 29/14 51/28 27/14 43/14 43/14 0
0 0 0 3/13 3/13 14/13 29/26 8/13 31/26 23/13 3/2 23/13 34/13 33/13 0
0 0 0 4/17 5/17 1 23/34 12/17 27/34 21/17 39/34 33/17 26/17 69/34 0
0 0 0 1/4 3/10 17/20 37/40 4/5 7/8 11/8 53/40 37/20 39/20 21/10 0
0 0 0 2/7 1/3 26/21 13/14 17/21 15/14 25/14 3/2 47/21 50/21 16/7 0
0 0 0 1/4 1/4 15/16 23/16 33/32 25/16 63/32 17/8 65/32 49/16 105/32 0
0 0 0 1/5 1/5 13/15 4/3 16/15 7/5 26/15 59/30 2 14/5 44/15 0
0 0 0 1/3 1/3 4/3 17/9 23/18 19/9 25/9 11/4 8/3 77/18 77/18 0
0 0 0 5/18 5/18 23/18 16/9 23/18 35/18 23/9 31/12 47/18 4 71/18 0
0 0 0 5/21 5/21 6/7 8/7 23/21 25/21 67/42 25/14 44/21 17/7 53/21 0
0 0 0 8/27 1/3 35/27 38/27 34/27 43/27 41/18 121/54 73/27 10/3 88/27 0
0 0 0 21/38 17/38 15/19 155/152 35/38 43/38 157/114 100/57 37/19 463/228 158/57 0
0 0 0 4/7 3/7 41/56 25/28 25/28 1 197/168 67/42 111/56 149/84 211/84 0
0 0 0 10/17 7/17 13/17 155/136 29/34 19/17 145/102 355/204 61/34 439/204 551/204 0
0 0 0 3/5 2/5 7/10 26/25 21/25 1 37/30 241/150 91/50 146/75 184/75 0
0 0 0 32/51 19/51 46/51 487/612 13/17 47/51 41/34 161/102 100/51 242/153 253/102 0
0 0 0 12/19 7/19 16/19 161/228 29/38 16/19 20/19 341/228 77/38 161/114 7/3 0
0 0 0 17/31 14/31 47/62 53/62 29/31 1 112/93 295/186 131/62 319/186 226/93 0
0 0 0 17/30 13/30 43/60 61/60 9/10 1 23/18 143/90 119/60 343/180 211/90 0
0 0 0 11/19 8/19 63/76 14/19 33/38 35/38 65/57 19/12 167/76 343/228 137/57 0
0 0 0 13/29 15/29 41/58 63/58 32/29 40/29 43/29 56/29 117/58 135/58 88/29 0
0 0 0 11/23 11/23 15/23 21/23 24/23 27/23 28/23 39/23 2 45/23 61/23 0
0 0 0 11/24 1/2 31/48 61/48 13/12 35/24 19/12 2 89/48 125/48 49/16 0
0 0 0 9/19 9/19 11/19 21/19 20/19 24/19 25/19 34/19 35/19 43/19 51/19 0
0 0 0 13/27 13/27 19/27 23/27 28/27 10/9 11/9 44/27 19/9 49/27 67/27 0
0 0 0 12/25 12/25 16/25 26/25 26/25 29/25 33/25 42/25 2 52/25 61/25 0
0 0 0 13/27 13/27 19/27 13/9 4/3 46/27 49/27 64/27 19/9 3 31/9 0
0 0 0 12/25 12/25 16/25 7/5 38/25 42/25 42/25 61/25 57/25 74/25 17/5 0
0 0 0 15/32 15/32 21/32 41/32 23/16 3/2 51/32 71/32 37/16 85/32 97/32 0
0 0 0 4/9 1/2 67/72 509/432 37/36 89/72 629/432 211/108 13/6 61/27 673/216 0
0 0 0 13/30 7/15 9/10 187/180 29/30 13/12 11/9 317/180 43/20 89/45 101/36 0
0 0 0 1/2 7/16 55/64 491/384 29/32 75/64 563/384 359/192 31/16 223/96 565/192 0
0 0 0 13/27 11/27 22/27 92/81 23/27 55/54 199/162 136/81 103/54 166/81 212/81 0
0 0 0 25/47 20/47 107/94 177/188 41/47 97/94 245/188 341/188 106/47 503/282 269/94 0
0 0 0 20/39 16/39 29/26 11/13 11/13 73/78 44/39 797/468 89/39 187/117 313/117 0
0 0 0 1/2 5/12 13/16 65/72 7/8 15/16 169/144 109/72 17/8 239/144 85/36 0
0 0 0 13/25 2/5 37/50 16/15 21/25 47/50 187/150 227/150 49/25 281/150 34/15 0
0 0 0 15/28 11/28 51/56 19/24 23/28 7/8 95/84 517/336 9/4 35/24 397/168 0
0 0 0 1/3 5/9 22/27 11/9 32/27 79/54 83/54 37/18 13/6 5/2 59/18 0
0 0 0 1/3 1/2 37/48 49/48 13/12 59/48 59/48 85/48 25/12 25/12 45/16 0
0 0 0 4/11 1/2 15/22 61/44 12/11 65/44 35/22 89/44 83/44 119/44 139/44 0
0 0 0 7/20 9/20 5/8 23/20 1 49/40 5/4 69/40 9/5 9/4 53/20 0
0 0 0 3/7 3/7 16/21 37/42 20/21 43/42 7/6 3/2 29/14 12/7 7/3 0
0 0 0 3/7 3/7 2/3 15/14 20/21 15/14 53/42 65/42 27/14 2 16/7 0
0 0 0 9/22 5/11 3/4 17/11 14/11 75/44 20/11 103/44 23/11 67/22 38/11 0
0 0 0 3/8 5/12 11/16 17/12 17/12 77/48 19/12 37/16 53/24 23/8 13/4 0
0 0 0 11/27 11/27 19/27 73/54 38/27 79/54 85/54 13/6 125/54 8/3 80/27 0
0 0 0 19/50 1/2 27/20 869/600 103/100 141/100 47/24 164/75 253/100 163/60 433/120 0
0 0 0 11/31 15/31 36/31 104/93 1 34/31 137/93 11/6 149/62 383/186 275/93 0
0 0 0 19/44 21/44 119/88 845/528 87/88 63/44 1091/528 295/132 217/88 767/264 241/66 0
0 0 0 11/27 4/9 10/9 205/162 25/27 29/27 125/81 148/81 121/54 359/162 233/81 0
0 0 0 5/12 2/5 41/30 773/720 33/40 11/10 127/80 227/120 287/120 361/180 733/240 0
0 0 0 2/5 2/5 51/40 41/48 33/40 9/10 101/80 203/120 12/5 377/240 161/60 0
0 0 0 12/29 12/29 63/58 83/87 25/29 27/29 241/174 269/174 66/29 299/174 427/174 0
0 0 0 13/29 12/29 59/58 98/87 25/29 28/29 128/87 139/87 63/29 341/174 212/87 0
0 0 0 15/34 6/17 75/68 157/204 25/34 27/34 125/102 74/51 9/4 281/204 463/204 0
0 0 0 5/18 19/36 37/36 11/8 9/8 109/72 65/36 25/12 41/18 65/24 55/16 0
0 0 0 1/4 1/2 43/48 17/16 13/12 29/24 11/8 7/4 13/6 25/12 17/6 0
0 0 0 9/29 15/29 28/29 93/58 65/58 47/29 57/29 127/58 63/29 177/58 103/29 0
0 0 0 5/19 9/19 29/38 24/19 20/19 24/19 28/19 34/19 37/19 45/19 53/19 0
0 0 0 1/3 5/12 7/8 43/48 11/12 1 61/48 35/24 33/16 41/24 37/16 0
0 0 0 8/23 10/23 18/23 51/46 22/23 25/23 32/23 36/23 91/46 47/23 54/23 0
0 0 0 9/26 11/26 45/52 83/52 63/52 89/52 101/52 121/52 111/52 40/13 181/52 0
0 0 0 2/7 8/21 11/14 61/42 9/7 65/42 12/7 46/21 15/7 59/21 22/7 0
0 0 0 1/3 10/27 7/9 35/27 11/9 73/54 43/27 53/27 13/6 67/27 74/27 0
0 0 0 11/27 14/27 20/27 10/9 29/27 13/9 5/3 101/54 37/18 8/3 29/9 0
0 0 0 5/11 5/11 15/22 41/44 21/22 53/44 61/44 69/44 87/44 25/11 61/22 0
0 0 0 5/12 1/2 2/3 31/24 25/24 3/2 7/4 91/48 91/48 35/12 155/48 0
0 0 0 9/20 9/20 3/5 9/8 19/20 51/40 59/40 13/8 73/40 51/20 14/5 0
0 0 0 3/7 4/7 23/28 223/168 33/28 289/168 57/28 367/168 359/168 93/28 149/42 0
0 0 0 11/26 15/26 41/52 187/156 31/26 125/78 97/52 25/12 13/6 81/26 259/78 0
0 0 0 11/24 11/24 3/4 41/48 23/24 55/48 67/48 73/48 101/48 17/8 21/8 0
0 0 0 11/24 11/24 2/3 17/16 23/24 19/16 71/48 25/16 95/48 19/8 31/12 0
0 0 0 3/7 4/7 13/14 223/210 41/35 152/105 389/210 409/210 50/21 299/105 313/105 0
0 0 0 3/11 6/11 10/11 61/44 25/22 71/44 81/44 2 49/22 67/22 79/22 0
0 0 0 3/10 9/20 17/20 23/20 19/20 13/10 29/20 8/5 41/20 5/2 59/20 0
0 0 0 3/10 1/2 3/4 63/40 21/20 13/8 15/8 39/20 39/20 13/4 139/40 0
0 0 0 6/19 8/19 13/19 25/19 17/19 25/19 28/19 30/19 34/19 51/19 54/19 0
0 0 0 6/19 9/19 37/38 31/19 1 34/19 83/38 39/19 79/38 137/38 69/19 0
0 0 0 3/10 9/20 9/10 27/20 19/20 61/40 9/5 9/5 2 123/40 31/10 0
0 0 0 3/8 3/8 7/8 15/16 13/16 17/16 11/8 21/16 33/16 33/16 39/16 0
