0 0 0 8/21 8/21 2/3 25/21 61/42 15/7 277/126 86/21 0
0 0 0 1/3 1/3 2/3 7/5 47/30 31/15 67/30 4 0
0 0 0 1/5 1/5 4/5 3/2 19/10 9/4 12/5 22/5 0
0 0 0 1/8 1/8 7/8 7/4 35/16 19/8 11/4 19/4 0
0 0 0 8/17 8/17 11/17 18/17 3/2 63/34 205/102 61/17 0
0 0 0 3/7 3/7 9/14 17/14 45/28 53/28 59/28 26/7 0
0 0 0 3/11 4/11 8/11 14/11 21/11 2 24/11 4 0
0 0 0 2/11 4/11 10/11 19/11 53/22 53/22 31/11 54/11 0
0 0 0 8/15 8/15 2/3 14/15 23/15 9/5 83/45 16/5 0
0 0 0 1/2 1/2 9/14 1 11/7 25/14 13/7 45/14 0
0 0 0 5/14 1/2 19/28 15/14 25/14 53/28 27/14 7/2 0
0 0 0 4/15 8/15 5/6 22/15 11/5 34/15 37/15 64/15 0
0 0 0 3/7 3/14 6/7 7/4 25/14 9/4 69/28 31/7 0
0 0 0 1/4 1/6 11/12 23/12 25/12 59/24 31/12 29/6 0
0 0 0 1/8 1/8 1 17/8 39/16 21/8 3 21/4 0
0 0 0 7/11 3/11 10/11 35/22 21/11 23/11 53/22 46/11 0
0 0 0 4/11 3/11 10/11 19/11 24/11 25/11 27/11 50/11 0
0 0 0 1/5 3/10 11/10 11/5 11/4 11/4 16/5 28/5 0
0 0 0 8/11 4/11 10/11 31/22 21/11 45/22 49/22 42/11 0
0 0 0 6/13 5/13 23/26 20/13 55/26 57/26 59/26 54/13 0
0 0 0 4/13 6/13 27/26 25/13 67/26 34/13 75/26 5 0
0 0 0 1/2 1/7 1 15/7 29/14 17/7 20/7 34/7 0
0 0 0 3/10 1/10 11/10 49/20 12/5 27/10 31/10 27/5 0
0 0 0 1/5 1/10 11/10 12/5 5/2 27/10 16/5 27/5 0
0 0 0 8/11 2/11 12/11 45/22 25/11 26/11 32/11 53/11 0
0 0 0 1/2 1/8 9/8 9/4 5/2 5/2 3 41/8 0
0 0 0 3/10 1/5 6/5 49/20 14/5 14/5 17/5 57/10 0
0 0 0 5/6 1/4 13/12 11/6 9/4 9/4 8/3 13/3 0
0 0 0 7/10 1/5 11/10 39/20 12/5 23/10 27/10 9/2 0
0 0 0 6/13 4/13 15/13 28/13 69/26 34/13 40/13 66/13 0
0 0 0 2/11 8/11 4/11 23/22 19/22 37/22 107/66 67/22 0
0 0 0 1/5 3/5 2/5 5/4 21/20 7/4 9/5 33/10 0
