0 0 0 1/7 18/35 3/14 12/35 3/7 34/35 9/7 87/70 69/35 157/70 138/35 0
0 0 0 1/6 4/9 1/6 2/9 1/3 17/18 19/18 23/18 65/36 11/6 61/18 0
0 0 0 1/11 3/11 1/11 2/11 2/11 9/11 1 27/22 16/11 19/11 30/11 0
0 0 0 1/5 17/30 1/5 7/30 2/5 29/30 19/12 6/5 113/60 39/20 11/3 0
0 0 0 5/26 1/2 5/26 3/13 5/13 27/26 41/26 35/26 103/52 25/13 97/26 0
0 0 0 1/11 3/11 1/11 2/11 2/11 10/11 13/11 29/22 17/11 20/11 32/11 0
0 0 0 5/28 4/7 5/28 3/14 5/14 13/14 25/14 8/7 7/4 27/14 93/28 0
0 0 0 2/11 1/2 2/11 5/22 4/11 23/22 83/44 29/22 41/22 43/22 75/22 0
0 0 0 1/8 3/8 1/8 3/16 1/4 1 3/2 21/16 13/8 31/16 47/16 0
0 0 0 6/47 24/47 65/282 62/141 65/141 178/141 224/141 349/282 613/282 743/282 631/141 0
0 0 0 7/46 1/2 31/138 53/138 31/69 4/3 553/276 85/69 311/138 707/276 631/138 0
0 0 0 6/47 25/47 29/141 52/141 58/141 182/141 207/94 163/141 292/141 353/141 578/141 0
0 0 0 4/43 15/43 21/86 24/43 47/86 55/43 101/86 69/43 96/43 225/86 195/43 0
0 0 0 3/31 9/31 6/31 15/31 15/31 40/31 32/31 52/31 67/31 75/31 133/31 0
0 0 0 1/18 2/9 1/9 1/2 5/18 10/9 1 3/2 31/18 13/6 10/3 0
0 0 0 3/32 25/64 89/384 133/192 63/128 529/384 557/384 263/192 1661/768 347/128 437/96 0
0 0 0 4/25 17/25 9/50 8/25 9/25 4/5 29/25 53/50 77/50 19/10 79/25 0
0 0 0 1/7 1/2 1/7 3/14 2/7 11/14 13/14 8/7 10/7 11/7 19/7 0
0 0 0 1/11 4/11 1/11 2/11 2/11 8/11 10/11 25/22 29/22 17/11 27/11 0
0 0 0 4/21 2/3 4/21 5/21 8/21 6/7 19/14 23/21 32/21 25/14 65/21 0
0 0 0 1/6 5/9 1/6 2/9 1/3 8/9 23/18 11/9 14/9 5/3 3 0
0 0 0 1/11 4/11 1/11 2/11 2/11 9/11 12/11 27/22 31/22 18/11 29/11 0
0 0 0 2/11 15/22 2/11 5/22 4/11 19/22 69/44 12/11 17/11 20/11 65/22 0
0 0 0 3/17 10/17 3/17 4/17 6/17 16/17 27/17 21/17 27/17 30/17 49/17 0
0 0 0 2/15 7/15 2/15 1/5 4/15 14/15 43/30 19/15 23/15 9/5 41/15 0
0 0 0 1/6 23/30 7/36 7/18 7/18 91/90 61/45 187/180 289/180 389/180 31/9 0
0 0 0 5/27 20/27 16/81 26/81 32/81 85/81 241/162 86/81 128/81 335/162 274/81 0
0 0 0 5/31 24/31 17/93 28/93 34/93 95/93 103/62 94/93 148/93 188/93 293/93 0
0 0 0 3/29 14/29 13/58 16/29 1/2 33/29 61/58 42/29 52/29 135/58 109/29 0
0 0 0 1/11 4/11 2/11 5/11 5/11 13/11 21/22 35/22 20/11 49/22 81/22 0
0 0 0 1/17 5/17 2/17 8/17 5/17 18/17 16/17 25/17 28/17 35/17 54/17 0
0 0 0 1/8 3/5 53/240 17/24 37/80 149/120 311/240 19/15 103/60 39/16 457/120 0
0 0 0 1/14 5/7 3/28 3/14 3/14 1/2 5/7 3/4 9/7 33/28 27/14 0
0 0 0 1/11 6/11 1/11 2/11 2/11 6/11 8/11 10/11 27/22 13/11 2 0
0 0 0 1/11 5/11 1/11 2/11 2/11 7/11 9/11 23/22 14/11 15/11 24/11 0
0 0 0 1/11 8/11 1/11 2/11 2/11 5/11 17/22 7/11 25/22 21/22 18/11 0
0 0 0 1/12 7/12 1/12 1/6 1/6 7/12 11/12 11/12 31/24 7/6 25/12 0
0 0 0 1/11 5/11 1/11 2/11 2/11 8/11 1 25/22 15/11 16/11 26/11 0
0 0 0 1/8 3/4 1/8 3/16 1/4 5/8 19/16 13/16 21/16 5/4 31/16 0
0 0 0 2/15 2/3 2/15 1/5 4/15 11/15 13/10 1 7/5 7/5 11/5 0
0 0 0 1/8 9/16 1/8 3/16 1/4 13/16 21/16 9/8 23/16 25/16 19/8 0
0 0 0 1/15 13/15 11/90 11/45 11/45 28/45 7/9 61/90 62/45 113/90 88/45 0
0 0 0 1/13 11/13 4/39 8/39 8/39 22/39 61/78 23/39 97/78 83/78 67/39 0
0 0 0 2/21 6/7 8/63 13/63 16/63 44/63 26/21 46/63 88/63 83/63 125/63 0
0 0 0 1/16 5/8 5/32 3/8 3/8 7/8 25/32 37/32 13/8 7/4 43/16 0
0 0 0 1/15 7/15 2/15 2/5 1/3 14/15 4/5 4/3 49/30 9/5 43/15 0
0 0 0 1/16 3/8 1/8 7/16 5/16 1 7/8 23/16 53/32 31/16 3 0
0 0 0 1/19 14/19 17/114 22/57 20/57 50/57 5/6 115/114 92/57 32/19 145/57 0
0 0 0 4/17 9/17 4/17 5/17 8/17 1 19/17 27/17 35/17 32/17 64/17 0
0 0 0 7/27 16/27 7/27 8/27 14/27 10/9 49/27 46/27 61/27 2 112/27 0
0 0 0 5/19 11/19 5/19 6/19 10/19 21/19 43/19 31/19 40/19 2 72/19 0
0 0 0 4/29 9/29 8/29 14/29 20/29 42/29 31/29 63/29 74/29 77/29 5 0
0 0 0 1/5 8/15 1/5 4/15 2/5 13/15 1 22/15 26/15 5/3 16/5 0
0 0 0 5/22 13/22 5/22 3/11 5/11 1 35/22 18/11 43/22 20/11 40/11 0
0 0 0 4/17 10/17 4/17 5/17 8/17 1 33/17 26/17 31/17 31/17 56/17 0
0 0 0 1/8 1/3 1/4 11/24 5/8 4/3 1 25/12 9/4 59/24 107/24 0
0 0 0 2/13 7/13 2/13 3/13 4/13 9/13 11/13 17/13 41/26 18/13 35/13 0
0 0 0 3/17 10/17 3/17 4/17 6/17 14/17 24/17 26/17 63/34 26/17 54/17 0
0 0 0 3/16 5/8 3/16 1/4 3/8 13/16 53/32 21/16 13/8 3/2 43/16 0
0 0 0 2/19 7/19 4/19 8/19 10/19 22/19 17/19 37/19 81/38 41/19 75/19 0
0 0 0 1/4 11/20 1/4 7/20 1/2 21/20 27/20 7/5 3/2 9/4 18/5 0
0 0 0 1/5 7/15 1/5 4/15 2/5 14/15 16/15 4/3 4/3 9/5 44/15 0
0 0 0 2/13 5/13 2/13 3/13 4/13 11/13 1 33/26 31/26 22/13 34/13 0
0 0 0 5/19 11/19 5/19 6/19 10/19 21/19 29/19 27/19 29/19 41/19 67/19 0
0 0 0 2/9 1/2 2/9 5/18 4/9 19/18 25/18 13/9 3/2 35/18 59/18 0
0 0 0 2/13 5/13 2/13 3/13 4/13 12/13 15/13 35/26 33/26 23/13 36/13 0
0 0 0 5/19 11/19 5/19 6/19 10/19 21/19 32/19 27/19 29/19 41/19 64/19 0
0 0 0 4/17 9/17 4/17 5/17 8/17 18/17 27/17 24/17 25/17 33/17 52/17 0
0 0 0 3/16 7/16 3/16 1/4 3/8 1 45/32 11/8 11/8 15/8 45/16 0
0 0 0 2/7 13/21 2/7 3/7 4/7 4/3 34/21 31/21 34/21 8/3 29/7 0
0 0 0 2/7 13/21 2/7 8/21 4/7 4/3 12/7 31/21 34/21 53/21 4 0
0 0 0 2/7 13/21 2/7 8/21 4/7 4/3 13/7 31/21 34/21 53/21 27/7 0
0 0 0 1/7 9/28 2/7 4/7 37/56 39/28 8/7 101/56 97/56 151/56 59/14 0
0 0 0 3/25 7/25 6/25 12/25 3/5 34/25 26/25 46/25 43/25 63/25 4 0
0 0 0 2/21 5/21 4/21 10/21 10/21 26/21 1 12/7 32/21 7/3 74/21 0
0 0 0 2/11 13/33 10/33 8/11 131/198 17/11 46/33 115/66 115/66 193/66 148/33 0
0 0 0 4/17 9/17 4/17 5/17 8/17 1 19/17 27/17 28/17 32/17 57/17 0
0 0 0 6/23 13/23 6/23 7/23 12/23 26/23 38/23 41/23 44/23 47/23 88/23 0
0 0 0 5/19 11/19 5/19 6/19 10/19 21/19 36/19 31/19 33/19 2 65/19 0
0 0 0 4/29 9/29 8/29 14/29 20/29 42/29 31/29 63/29 61/29 77/29 132/29 0
0 0 0 5/31 18/31 23/62 16/31 15/62 23/31 33/31 21/31 44/31 48/31 84/31 0
0 0 0 3/20 9/20 2/5 9/20 3/20 4/5 9/10 3/4 13/10 13/10 47/20 0
0 0 0 1/15 4/15 2/5 7/15 1/15 4/5 14/15 4/5 16/15 4/3 2 0
0 0 0 6/29 18/29 11/29 12/29 6/29 22/29 75/58 18/29 40/29 77/58 73/29 0
0 0 0 5/28 1/2 3/7 13/28 5/28 6/7 37/28 11/14 10/7 37/28 18/7 0
0 0 0 1/16 1/4 7/16 1/2 1/16 7/8 9/8 7/8 9/8 11/8 17/8 0
