0 0 8/35 16/35 0 81/35 57/20 89/84 113/60 257/84 797/210 25/12 461/105 0
0 0 8/17 7/17 0 20/17 27/17 15/17 19/17 30/17 40/17 28/17 46/17 0
0 0 3/7 5/14 0 17/14 11/7 11/14 29/28 25/14 31/14 45/28 18/7 0
0 0 11/24 5/12 0 17/12 85/48 15/16 71/48 17/8 37/12 27/16 3 0
0 0 14/31 11/31 0 52/31 123/62 76/93 143/93 449/186 314/93 229/124 296/93 0
0 0 1/2 7/16 0 17/16 3/2 15/16 13/12 83/48 55/24 25/16 31/12 0
0 0 13/28 13/28 0 10/7 101/56 57/56 257/168 373/168 19/6 97/56 131/42 0
0 0 9/17 7/17 0 20/17 28/17 16/17 35/34 63/34 37/17 59/34 46/17 0
0 0 1/2 3/8 0 19/16 13/8 7/8 1 59/32 17/8 27/16 21/8 0
0 0 5/9 7/18 0 1 3/2 8/9 26/27 365/216 55/27 55/36 263/108 0
0 0 1/3 1/3 0 47/24 53/24 227/288 25/18 169/72 203/72 209/144 311/96 0
0 0 1/3 5/18 0 7/6 13/9 77/108 25/27 3/2 221/108 71/54 62/27 0
0 0 5/17 4/17 0 33/17 36/17 125/204 125/102 115/51 128/51 67/51 199/68 0
0 0 2/7 3/14 0 17/14 10/7 25/42 67/84 3/2 155/84 103/84 44/21 0
0 0 5/18 1/3 0 16/9 17/9 22/27 38/27 239/108 155/54 73/54 3 0
0 0 5/18 1/3 0 13/9 29/18 89/108 127/108 67/36 281/108 37/27 281/108 0
0 0 2/7 3/14 0 23/14 12/7 7/12 95/84 167/84 7/3 89/84 17/7 0
0 0 5/18 5/18 0 14/9 5/3 19/27 55/54 209/108 89/36 145/108 29/12 0
0 0 9/22 4/11 0 26/11 59/22 241/264 49/33 95/33 199/66 217/132 977/264 0
0 0 3/7 5/14 0 9/7 23/14 25/28 25/28 25/14 2 11/7 71/28 0
0 0 7/19 6/19 0 45/19 50/19 193/228 163/114 163/57 166/57 92/57 821/228 0
0 0 5/13 4/13 0 17/13 21/13 21/26 11/13 23/13 25/13 3/2 63/26 0
0 0 7/20 3/10 0 23/20 29/20 23/30 233/240 3/2 31/15 83/60 55/24 0
0 0 5/16 1/4 0 19/16 23/16 65/96 167/192 3/2 91/48 127/96 203/96 0
0 0 9/25 8/25 0 34/25 79/50 22/25 377/300 269/150 199/75 37/25 38/15 0
0 0 10/27 7/27 0 38/27 85/54 61/81 367/324 146/81 68/27 17/12 7/3 0
0 0 7/15 2/5 0 19/15 5/3 29/30 29/30 9/5 31/15 5/3 77/30 0
0 0 3/7 5/14 0 9/7 23/14 25/28 13/14 25/14 2 45/28 69/28 0
0 0 3/13 2/13 0 19/13 20/13 20/39 34/39 67/39 71/39 71/78 107/52 0
0 0 3/13 2/13 0 14/13 16/13 83/156 8/13 17/13 119/78 37/39 64/39 0
0 0 2/7 3/14 0 23/14 12/7 101/168 23/21 167/84 95/42 43/42 33/14 0
0 0 3/11 3/11 0 19/11 20/11 71/88 65/66 553/264 57/22 97/66 5/2 0
0 0 5/16 1/4 0 2 35/16 37/48 7/6 59/24 115/48 127/96 569/192 0
0 0 4/13 3/13 0 15/13 18/13 109/156 53/78 20/13 21/13 47/39 51/26 0
0 0 1/4 3/16 0 17/16 5/4 39/64 45/64 21/16 19/12 17/16 161/96 0
0 0 6/17 4/17 0 3/2 111/68 107/136 437/408 761/408 171/68 589/408 157/68 0
0 0 1/3 4/15 0 17/15 7/5 137/180 34/45 23/15 5/3 58/45 59/30 0
0 0 3/17 11/17 0 53/17 59/17 547/408 427/204 60/17 215/51 481/204 2005/408 0
0 0 5/28 17/28 0 59/28 69/28 215/168 247/168 69/28 545/168 13/6 617/168 0
0 0 1/7 4/7 0 24/7 26/7 43/36 37/18 79/21 262/63 149/63 1237/252 0
0 0 3/20 11/20 0 9/4 51/20 7/6 157/120 51/20 73/24 253/120 52/15 0
0 0 1/8 5/8 0 5/2 11/4 125/96 49/24 3 199/48 49/24 205/48 0
0 0 3/20 3/5 0 21/10 12/5 19/15 193/120 51/20 437/120 119/60 437/120 0
0 0 1/10 1/2 0 13/5 14/5 31/30 103/60 3 53/15 103/60 109/30 0
0 0 1/8 9/16 0 9/4 5/2 113/96 65/48 43/16 323/96 187/96 323/96 0
0 0 5/27 19/27 0 95/27 35/9 155/108 115/54 4 116/27 137/54 571/108 0
0 0 4/19 13/19 0 42/19 50/19 53/38 26/19 51/19 58/19 45/19 72/19 0
0 0 3/20 13/20 0 73/20 79/20 107/80 17/8 41/10 43/10 51/20 423/80 0
0 0 3/16 5/8 0 9/4 21/8 41/32 21/16 43/16 3 73/32 117/32 0
0 0 2/11 7/11 0 23/11 27/11 133/99 593/396 27/11 29/9 221/99 358/99 0
0 0 4/25 3/5 0 11/5 63/25 191/150 413/300 63/25 229/75 331/150 103/30 0
0 0 4/25 16/25 0 51/25 59/25 203/150 491/300 63/25 268/75 158/75 268/75 0
0 0 1/7 13/21 0 15/7 17/7 82/63 365/252 55/21 211/63 265/126 211/63 0
0 0 5/22 8/11 0 24/11 29/11 65/44 63/44 59/22 34/11 27/11 83/22 0
0 0 4/19 13/19 0 42/19 50/19 53/38 53/38 51/19 58/19 91/38 139/38 0
0 0 1/13 6/13 0 34/13 36/13 40/39 59/39 37/13 121/39 127/78 529/156 0
0 0 2/17 8/17 0 2 38/17 215/204 18/17 38/17 269/102 5/3 142/51 0
0 0 1/10 1/2 0 13/5 14/5 127/120 5/3 3 103/30 5/3 53/15 0
0 0 1/9 5/9 0 7/3 23/9 269/216 47/36 25/9 365/108 109/54 365/108 0
0 0 1/13 7/13 0 36/13 38/13 15/13 20/13 41/13 41/13 47/26 15/4 0
0 0 1/7 1/2 0 13/7 15/7 181/168 83/84 31/14 17/7 71/42 11/4 0
0 0 3/23 12/23 0 45/23 51/23 107/92 107/92 51/23 8/3 42/23 389/138 0
0 0 1/8 7/12 0 13/6 29/12 125/96 131/96 21/8 235/72 25/12 235/72 0
0 0 1/6 5/9 0 11/6 13/6 257/216 119/108 20/9 5/2 50/27 101/36 0
0 0 4/15 8/15 0 14/5 3 403/360 319/180 46/15 161/45 349/180 1501/360 0
0 0 1/4 1/2 0 15/8 25/12 155/144 175/144 25/12 389/144 131/72 443/144 0
0 0 1/4 9/20 0 29/10 61/20 229/240 199/120 31/10 101/30 11/6 949/240 0
0 0 2/9 4/9 0 35/18 19/9 26/27 115/108 19/9 269/108 187/108 77/27 0
0 0 5/17 8/17 0 37/17 39/17 101/102 86/51 43/17 175/51 80/51 178/51 0
0 0 5/19 9/19 0 35/19 2 58/57 157/114 41/19 353/114 92/57 347/114 0
0 0 1/3 1/3 0 25/12 13/6 25/36 97/72 7/3 25/9 85/72 25/9 0
0 0 5/17 7/17 0 33/17 35/17 89/102 59/51 38/17 293/102 157/102 281/102 0
0 0 7/24 7/12 0 25/8 10/3 115/96 85/48 83/24 43/12 33/16 427/96 0
0 0 5/16 9/16 0 15/8 17/8 37/32 17/16 35/16 19/8 31/16 49/16 0
0 0 5/19 10/19 0 59/19 62/19 83/76 65/38 65/19 66/19 2 327/76 0
0 0 2/7 1/2 0 13/7 29/14 29/28 1 15/7 16/7 51/28 81/28 0
0 0 1/4 15/28 0 53/28 59/28 97/84 425/336 59/28 229/84 23/12 37/12 0
0 0 5/22 1/2 0 43/22 47/22 13/12 305/264 47/22 169/66 247/132 383/132 0
0 0 9/26 25/52 0 7/4 25/13 167/156 443/312 107/52 119/39 265/156 113/39 0
0 0 2/5 21/50 0 89/50 48/25 14/15 377/300 103/50 214/75 241/150 196/75 0
0 0 1/3 11/18 0 17/9 13/6 5/4 41/36 20/9 22/9 37/18 28/9 0
0 0 5/16 9/16 0 15/8 17/8 37/32 35/32 35/16 19/8 63/32 95/32 0
0 0 3/14 5/14 0 16/7 33/14 17/21 53/42 17/7 109/42 109/84 481/168 0
0 0 3/16 3/8 0 7/4 15/8 167/192 7/8 15/8 209/96 67/48 7/3 0
0 0 1/3 1/3 0 25/12 13/6 103/144 47/36 7/3 97/36 41/36 97/36 0
0 0 3/10 2/5 0 21/10 11/5 233/240 9/8 12/5 359/120 5/3 341/120 0
0 0 3/14 3/7 0 17/7 5/2 13/14 9/7 19/7 37/14 41/28 179/56 0
0 0 3/13 5/13 0 20/13 22/13 133/156 59/78 23/13 24/13 53/39 57/26 0
0 0 4/21 3/7 0 37/21 40/21 83/84 83/84 40/21 142/63 11/7 305/126 0
0 0 2/5 23/60 0 37/20 59/30 343/360 143/120 127/60 128/45 73/45 116/45 0
0 0 1/4 7/16 0 25/16 7/4 185/192 83/96 29/16 31/16 73/48 73/32 0
0 0 1/11 7/11 0 37/11 39/11 57/44 21/11 40/11 43/11 2 46/11 0
0 0 1/8 5/8 0 41/16 45/16 247/192 61/48 45/16 51/16 95/48 53/16 0
0 0 1/10 3/5 0 31/10 33/10 49/40 19/10 7/2 39/10 19/10 4 0
0 0 2/19 13/19 0 53/19 3 331/228 82/57 123/38 72/19 131/57 72/19 0
0 0 1/12 2/3 0 10/3 7/2 65/48 11/6 15/4 15/4 25/12 13/3 0
0 0 2/15 3/5 0 7/3 13/5 223/180 52/45 8/3 43/15 86/45 47/15 0
0 0 3/22 15/22 0 5/2 61/22 371/264 91/66 61/22 35/11 71/33 73/22 0
0 0 3/25 18/25 0 66/25 72/25 91/60 227/150 31/10 92/25 178/75 92/25 0
0 0 3/20 13/20 0 23/10 13/5 323/240 19/15 53/20 29/10 31/15 63/20 0
0 0 1/4 1/2 0 35/12 3 49/48 19/12 37/12 13/4 19/12 7/2 0
0 0 1/5 8/15 0 7/3 37/15 199/180 49/45 37/15 41/15 77/45 43/15 0
0 0 1/3 5/12 0 5/2 31/12 41/48 3/2 11/4 37/12 4/3 37/12 0
0 0 7/22 6/11 0 57/22 59/22 29/24 41/33 127/44 38/11 131/66 36/11 0
0 0 3/13 7/13 0 38/13 3 57/52 20/13 42/13 41/13 22/13 48/13 0
0 0 3/14 1/2 0 29/14 31/14 25/24 20/21 16/7 33/14 34/21 37/14 0
0 0 1/5 3/5 0 47/20 5/2 299/240 73/60 5/2 14/5 23/12 59/20 0
0 0 13/32 67/128 0 145/64 19/8 147/128 245/192 81/32 51/16 239/128 93/32 0
0 0 2/9 5/9 0 19/9 41/18 251/216 29/27 7/3 22/9 97/54 49/18 0
0 0 1/9 2/3 0 53/18 17/6 38/27 205/108 205/54 104/27 131/54 269/54 0
0 0 1/11 7/11 0 19/11 18/11 15/11 27/22 28/11 29/11 26/11 81/22 0
0 0 2/15 8/15 0 41/15 13/5 52/45 151/90 157/45 154/45 193/90 40/9 0
0 0 1/10 1/2 0 8/5 3/2 11/10 21/20 23/10 23/10 41/20 16/5 0
0 0 3/20 3/5 0 53/20 5/2 31/24 29/15 419/120 47/12 131/60 68/15 0
0 0 1/8 5/8 0 17/8 2 43/32 27/16 95/32 57/16 9/4 4 0
0 0 1/6 1/2 0 5/2 7/3 119/108 187/108 353/108 95/27 211/108 221/54 0
0 0 3/20 11/20 0 49/20 23/10 143/120 199/120 389/120 23/6 19/8 49/12 0
0 0 2/19 14/19 0 105/38 101/38 88/57 421/228 215/57 215/57 140/57 563/114 0
0 0 1/11 8/11 0 19/11 18/11 17/11 41/33 179/66 179/66 27/11 23/6 0
0 0 3/25 18/25 0 27/10 129/50 227/150 607/300 559/150 308/75 182/75 731/150 0
0 0 2/19 14/19 0 42/19 40/19 59/38 205/114 184/57 431/114 47/19 248/57 0
0 0 2/17 12/17 0 54/17 52/17 76/51 193/102 208/51 196/51 128/51 263/51 0
0 0 1/10 7/10 0 9/5 17/10 3/2 23/20 27/10 5/2 5/2 15/4 0
0 0 1/8 5/8 0 3 23/8 4/3 169/96 23/6 43/12 223/96 115/24 0
0 0 1/10 3/5 0 17/10 8/5 13/10 21/20 5/2 23/10 9/4 17/5 0
0 0 2/19 14/19 0 109/38 105/38 88/57 409/228 221/57 11/3 140/57 563/114 0
0 0 1/11 8/11 0 19/11 18/11 17/11 38/33 179/66 167/66 27/11 247/66 0
0 0 1/11 8/11 0 20/11 19/11 17/11 15/11 30/11 31/11 29/11 87/22 0
0 0 1/10 3/5 0 17/10 8/5 13/10 6/5 5/2 5/2 47/20 7/2 0
0 0 2/17 12/17 0 37/17 35/17 3/2 61/34 105/34 63/17 42/17 71/17 0
0 0 4/25 3/5 0 62/25 58/25 97/75 137/75 10/3 302/75 257/100 317/75 0
0 0 1/10 4/5 0 9/5 17/10 17/10 41/30 17/6 17/6 27/10 241/60 0
0 0 2/19 15/19 0 43/19 41/19 63/38 217/114 377/114 223/57 50/19 254/57 0
0 0 1/10 4/5 0 19/10 9/5 17/10 13/10 29/10 27/10 14/5 81/20 0
0 0 1/10 7/10 0 9/5 17/10 3/2 6/5 27/10 5/2 51/20 37/10 0
0 0 1/10 4/5 0 9/5 17/10 17/10 19/15 17/6 79/30 27/10 47/12 0
0 0 1/10 1/2 0 49/20 47/20 55/48 37/24 181/60 47/15 233/120 319/80 0
0 0 1/14 3/7 0 3/2 10/7 89/84 85/84 2 185/84 11/6 35/12 0
0 0 1/8 3/8 0 9/4 17/8 173/192 125/96 65/24 8/3 79/48 219/64 0
0 0 1/12 1/3 0 17/12 4/3 31/36 61/72 11/6 137/72 115/72 91/36 0
0 0 3/19 9/19 0 43/19 40/19 62/57 91/57 17/6 185/57 100/57 70/19 0
0 0 2/17 8/17 0 31/17 29/17 113/102 139/102 81/34 299/102 92/51 329/102 0
0 0 3/16 3/8 0 17/8 31/16 85/96 131/96 251/96 67/24 143/96 51/16 0
0 0 3/19 8/19 0 39/19 36/19 56/57 73/57 293/114 115/38 211/114 121/38 0
0 0 2/17 10/17 0 48/17 46/17 265/204 163/102 178/51 166/51 217/102 893/204 0
0 0 1/10 3/5 0 17/10 8/5 27/20 1 12/5 11/5 11/5 33/10 0
0 0 1/8 1/2 0 21/8 5/2 217/192 139/96 77/24 71/24 23/12 761/192 0
0 0 1/10 1/2 0 8/5 3/2 23/20 9/10 11/5 2 39/20 59/20 0
0 0 1/15 7/15 0 23/15 22/15 52/45 197/180 31/15 103/45 89/45 136/45 0
0 0 1/13 5/13 0 19/13 18/13 77/78 149/156 25/13 79/39 139/78 209/78 0
0 0 3/22 1/2 0 2 41/22 29/22 425/264 31/12 10/3 24/11 235/66 0
0 0 5/27 4/9 0 58/27 53/27 94/81 499/324 218/81 91/27 233/108 31/9 0
0 0 1/10 7/10 0 9/5 17/10 31/20 23/20 13/5 12/5 5/2 18/5 0
0 0 1/10 3/5 0 17/10 8/5 27/20 21/20 12/5 11/5 9/4 13/4 0
0 0 1/7 2/7 0 13/7 12/7 16/21 43/42 47/21 89/42 107/84 151/56 0
0 0 1/12 1/4 0 5/4 7/6 107/144 2/3 19/12 113/72 23/18 73/36 0
0 0 3/16 3/8 0 17/8 31/16 173/192 4/3 251/96 131/48 35/24 25/8 0
0 0 1/6 5/12 0 19/8 53/24 37/32 23/18 829/288 10/3 151/72 41/12 0
0 0 2/15 2/5 0 11/5 31/15 43/45 53/45 121/45 109/45 139/90 581/180 0
0 0 1/11 4/11 0 15/11 14/11 11/12 47/66 20/11 18/11 50/33 51/22 0
0 0 1/14 2/7 0 9/7 17/14 47/56 43/56 23/14 5/3 10/7 179/84 0
0 0 7/36 5/12 0 83/36 19/9 533/432 641/432 1217/432 83/24 965/432 83/24 0
0 0 1/12 5/12 0 17/12 4/3 149/144 59/72 23/12 7/4 61/36 59/24 0
0 0 1/13 9/13 0 43/13 42/13 451/312 76/39 48/13 307/78 373/156 1525/312 0
0 0 1/20 13/20 0 9/4 11/5 167/120 4/3 51/20 353/120 137/60 11/3 0
0 0 2/19 11/19 0 61/19 59/19 277/228 199/114 67/19 202/57 122/57 1009/228 0
0 0 1/16 9/16 0 35/16 17/8 29/24 109/96 39/16 251/96 199/96 157/48 0
0 0 1/6 11/18 0 8/3 5/2 137/108 101/54 19/6 205/54 107/54 113/27 0
0 0 1/9 11/18 0 20/9 19/9 35/27 169/108 8/3 371/108 55/27 395/108 0
0 0 3/14 1/2 0 18/7 33/14 43/42 19/12 3 68/21 139/84 151/42 0
0 0 1/6 5/9 0 22/9 41/18 125/108 77/54 26/9 371/108 223/108 383/108 0
0 0 2/21 16/21 0 11/3 25/7 131/84 41/21 29/7 83/21 107/42 439/84 0
0 0 1/13 10/13 0 30/13 29/13 41/26 31/26 36/13 34/13 33/13 99/26 0
0 0 1/9 2/3 0 31/9 10/3 11/8 65/36 35/9 11/3 7/3 347/72 0
0 0 1/12 2/3 0 13/6 25/12 11/8 13/12 31/12 29/12 55/24 83/24 0
0 0 1/23 16/23 0 53/23 52/23 103/69 389/276 60/23 208/69 167/69 515/138 0
0 0 1/19 12/19 0 43/19 42/19 155/114 287/228 48/19 157/57 259/114 389/114 0
0 0 4/25 33/50 0 59/25 111/50 227/150 539/300 141/50 283/75 361/150 292/75 0
0 0 2/9 11/18 0 68/27 125/54 112/81 557/324 161/54 307/81 391/162 307/81 0
0 0 1/14 6/7 0 17/7 33/14 7/4 37/28 41/14 39/14 39/14 113/28 0
0 0 1/13 10/13 0 30/13 29/13 41/26 16/13 36/13 34/13 67/26 97/26 0
0 0 2/15 7/15 0 13/5 37/15 46/45 62/45 43/15 127/45 29/18 613/180 0
0 0 1/15 7/15 0 29/15 28/15 191/180 14/15 32/15 203/90 76/45 121/45 0
0 0 3/14 1/2 0 18/7 33/14 25/24 65/42 3 19/6 34/21 74/21 0
0 0 2/11 6/11 0 61/22 57/22 353/264 63/44 71/22 497/132 7/3 503/132 0
0 0 2/15 8/15 0 41/15 13/5 17/15 7/5 47/15 43/15 53/30 223/60 0
0 0 1/12 1/2 0 7/4 5/3 157/144 59/72 25/12 23/12 31/18 21/8 0
0 0 1/19 10/19 0 2 37/19 91/76 81/76 42/19 136/57 36/19 17/6 0
0 0 4/17 39/68 0 91/34 167/68 197/136 227/136 213/68 397/102 5/2 23/6 0
0 0 1/14 4/7 0 13/7 25/14 209/168 20/21 31/14 29/14 41/21 79/28 0
0 0 2/13 8/13 0 42/13 40/13 5/4 22/13 46/13 45/13 25/13 53/13 0
0 0 1/14 9/14 0 18/7 5/2 223/168 7/6 39/14 20/7 43/21 23/7 0
0 0 3/14 4/7 0 41/14 19/7 65/56 12/7 47/14 7/2 25/14 27/7 0
0 0 1/5 17/25 0 238/75 3 463/300 112/75 541/150 103/25 194/75 103/25 0
0 0 1/7 9/14 0 45/14 43/14 73/56 23/14 51/14 47/14 2 59/14 0
0 0 1/13 8/13 0 30/13 29/13 199/156 40/39 34/13 32/13 77/39 40/13 0
0 0 1/18 13/18 0 8/3 47/18 323/216 143/108 26/9 3 62/27 31/9 0
0 0 9/37 103/148 0 108/37 201/74 689/444 359/222 124/37 147/37 1141/444 144/37 0
0 0 1/16 11/16 0 39/16 19/8 275/192 113/96 11/4 21/8 53/24 13/4 0
