0 0 0 5/24 53/48 41/144 115/72 7/9 307/144 25/18 289/144 395/144 0
0 0 0 3/19 35/38 29/114 173/114 2/3 211/114 73/57 217/114 281/114 0
0 0 0 6/19 43/38 14/57 53/38 46/57 124/57 77/57 115/57 307/114 0
0 0 0 1/4 29/32 19/96 39/32 31/48 173/96 7/6 173/96 217/96 0
0 0 0 4/21 47/42 37/126 32/21 7/9 275/126 13/9 239/126 115/42 0
0 0 0 5/18 41/36 1/4 71/54 7/9 79/36 37/27 67/36 71/27 0
0 0 0 2/11 12/11 3/11 71/44 8/11 49/22 29/22 43/22 30/11 0
0 0 0 2/15 13/15 7/30 47/30 3/5 19/10 6/5 19/10 73/30 0
0 0 0 5/19 21/19 9/38 27/19 14/19 85/38 24/19 73/38 50/19 0
0 0 0 3/14 6/7 5/28 5/4 4/7 51/28 15/14 7/4 61/28 0
0 0 0 1/6 7/6 8/27 169/108 41/54 64/27 13/9 101/54 76/27 0
0 0 0 4/17 20/17 13/51 139/102 38/51 7/3 23/17 92/51 271/102 0
0 0 0 1/13 11/13 4/13 21/13 9/13 29/13 18/13 24/13 34/13 0
0 0 0 1/12 5/6 7/24 41/24 2/3 53/24 17/12 47/24 21/8 0
0 0 0 1/7 6/7 1/4 37/28 9/14 59/28 17/14 47/28 65/28 0
0 0 0 3/16 7/8 7/32 49/32 5/8 73/32 21/16 63/32 79/32 0
0 0 0 1/14 13/14 13/42 65/42 29/42 95/42 10/7 37/21 55/21 0
0 0 0 2/15 14/15 23/90 23/18 29/45 193/90 19/15 29/18 211/90 0
0 0 0 3/20 37/40 4/15 47/30 41/60 11/6 19/15 29/15 29/12 0
0 0 0 4/17 31/34 11/51 22/17 2/3 91/51 59/51 94/51 113/51 0
0 0 0 1/8 7/8 1/4 13/8 5/8 15/8 19/16 31/16 19/8 0
0 0 0 1/5 13/15 1/5 4/3 3/5 9/5 16/15 9/5 32/15 0
0 0 0 1/15 13/15 1/3 2 11/15 7/3 22/15 11/5 8/3 0
0 0 0 5/23 21/23 7/23 48/23 19/23 63/23 36/23 58/23 66/23 0
0 0 0 4/15 31/30 47/90 73/60 13/18 157/90 59/45 74/45 7/3 0
0 0 0 3/14 25/28 41/84 33/28 47/84 127/84 25/21 65/42 57/28 0
0 0 0 5/13 27/26 17/39 167/156 29/39 70/39 49/39 131/78 119/52 0
0 0 0 4/13 23/26 31/78 79/78 43/78 119/78 43/39 119/78 25/13 0
0 0 0 3/13 27/26 43/78 173/156 55/78 137/78 53/39 58/39 89/39 0
0 0 0 1/3 25/24 11/24 139/144 17/24 43/24 23/18 3/2 317/144 0
0 0 0 3/14 1 1/2 69/56 9/14 51/28 17/14 11/7 16/7 0
0 0 0 1/6 5/6 11/24 29/24 11/24 37/24 13/12 3/2 47/24 0
0 0 0 4/13 1 11/26 57/52 17/26 24/13 15/13 41/26 115/52 0
0 0 0 1/4 5/6 3/8 25/24 11/24 37/24 1 35/24 11/6 0
0 0 0 2/11 12/11 19/33 149/132 2/3 127/66 15/11 47/33 7/3 0
0 0 0 3/11 12/11 16/33 131/132 2/3 127/66 14/11 47/33 293/132 0
0 0 0 1/9 7/9 5/9 10/9 5/9 31/18 11/9 4/3 37/18 0
0 0 0 1/10 4/5 11/20 6/5 9/20 33/20 6/5 7/5 39/20 0
0 0 0 1/5 4/5 9/20 19/20 11/20 17/10 11/10 13/10 19/10 0
0 0 0 4/15 13/15 1/2 19/15 8/15 59/30 19/15 17/10 21/10 0
0 0 0 1/9 8/9 16/27 29/27 16/27 97/54 4/3 35/27 115/54 0
0 0 0 1/5 9/10 29/60 11/12 7/12 53/30 6/5 19/15 59/30 0
0 0 0 3/13 23/26 19/39 17/13 25/39 59/39 47/39 133/78 27/13 0
0 0 0 1/3 7/8 7/18 41/36 23/36 55/36 10/9 61/36 47/24 0
0 0 0 2/11 9/11 5/11 15/11 6/11 17/11 12/11 37/22 2 0
0 0 0 3/11 9/11 4/11 13/11 6/11 17/11 1 18/11 41/22 0
0 0 0 1/10 4/5 3/5 31/20 3/5 9/5 13/10 7/4 21/10 0
0 0 0 5/17 15/17 10/17 57/34 25/34 39/17 25/17 73/34 41/17 0
0 0 0 5/17 35/34 65/102 79/68 77/102 163/102 65/51 83/51 38/17 0
0 0 0 4/15 9/10 59/90 16/15 59/90 121/90 53/45 68/45 59/30 0
0 0 0 3/7 29/28 23/42 173/168 67/84 5/3 26/21 143/84 125/56 0
0 0 0 5/13 23/26 43/78 35/39 2/3 107/78 43/39 119/78 49/26 0
