0 0 0 5/29 16/29 9/29 67/58 109/87 307/174 68/29 211/87 91/29 643/174 785/174 1183/174 0
0 0 0 3/20 9/20 3/20 7/10 23/20 8/5 9/4 53/20 31/10 7/2 41/10 25/4 0
0 0 0 2/17 6/17 2/17 13/17 21/17 27/17 39/17 46/17 107/34 63/17 73/17 108/17 0
0 0 0 4/21 4/7 4/21 2/3 26/21 38/21 17/7 62/21 24/7 83/21 13/3 145/21 0
0 0 0 1/13 3/13 1/13 10/13 14/13 17/13 21/13 30/13 30/13 37/13 85/26 5 0
0 0 0 1/12 1/4 1/12 3/4 11/12 7/6 19/12 13/6 13/6 11/4 37/12 19/4 0
0 0 0 1/13 3/13 1/13 10/13 11/13 14/13 21/13 57/26 29/13 36/13 41/13 62/13 0
0 0 0 2/15 2/5 2/15 14/15 17/15 3/2 29/15 13/5 38/15 52/15 18/5 88/15 0
0 0 0 1/12 1/4 1/12 2/3 11/12 7/6 3/2 13/6 13/6 5/2 35/12 9/2 0
0 0 0 1/14 3/14 1/14 5/7 1 17/14 12/7 17/7 5/2 3 23/7 73/14 0
0 0 0 1/14 3/14 1/14 11/14 13/14 8/7 25/14 69/28 18/7 43/14 24/7 37/7 0
0 0 0 5/29 15/29 5/29 24/29 40/29 109/58 72/29 104/29 105/29 131/29 130/29 224/29 0
0 0 0 1/9 1/3 1/9 2/3 25/18 31/18 13/6 101/36 37/12 65/18 25/6 56/9 0
0 0 0 1/9 1/3 1/9 2/3 23/18 29/18 13/6 11/4 109/36 65/18 73/18 55/9 0
0 0 0 1/10 3/10 1/10 3/4 13/10 8/5 9/4 113/40 63/20 151/40 17/4 127/20 0
0 0 0 1/6 1/2 1/6 2/3 35/24 47/24 61/24 167/48 179/48 107/24 37/8 15/2 0
0 0 0 6/29 19/29 8/29 81/58 127/87 119/58 82/29 8/3 107/29 715/174 911/174 1351/174 0
0 0 0 6/29 19/29 8/29 69/58 33/29 305/174 74/29 70/29 97/29 205/58 265/58 397/58 0
0 0 0 6/29 19/29 8/29 63/58 34/29 157/87 76/29 5/2 100/29 106/29 273/58 201/29 0
0 0 0 5/31 15/31 5/31 43/31 166/93 68/31 87/31 563/186 241/62 407/93 1013/186 1531/186 0
0 0 0 1/6 1/2 1/6 7/6 43/30 169/90 38/15 83/30 71/20 113/30 19/4 437/60 0
0 0 0 5/32 15/32 5/32 17/16 105/64 199/96 11/4 197/64 251/64 269/64 335/64 63/8 0
0 0 0 1/12 1/4 1/12 5/6 9/8 11/8 7/4 29/12 29/12 17/6 27/8 61/12 0
0 0 0 1/12 1/4 1/12 3/4 25/24 31/24 5/3 7/3 7/3 8/3 19/6 29/6 0
0 0 0 2/19 6/19 2/19 14/19 30/19 36/19 45/19 115/38 127/38 74/19 86/19 128/19 0
0 0 0 1/6 13/24 7/24 19/16 97/72 67/36 59/24 353/144 49/16 139/36 331/72 991/144 0
0 0 0 3/22 5/11 7/22 21/22 41/44 61/44 2 45/22 27/11 34/11 40/11 11/2 0
0 0 0 1/10 7/20 7/20 5/6 91/120 17/15 53/30 11/6 11/5 83/30 197/60 39/8 0
0 0 0 4/25 13/25 8/25 51/50 53/50 39/25 53/25 59/25 129/50 173/50 19/5 6 0
0 0 0 1/7 3/7 1/7 26/21 109/63 265/126 18/7 181/63 10/3 541/126 313/63 955/126 0
0 0 0 1/8 3/8 1/8 1 5/4 51/32 17/8 79/32 43/16 111/32 63/16 195/32 0
0 0 0 1/12 1/4 1/12 5/6 1 5/4 11/6 53/24 7/3 73/24 7/2 21/4 0
0 0 0 1/6 1/2 1/6 10/9 25/18 11/6 7/3 101/36 26/9 143/36 38/9 245/36 0
0 0 0 1/12 1/4 1/12 5/6 5/4 3/2 11/6 7/3 7/3 19/6 85/24 16/3 0
0 0 0 1/12 1/4 1/12 5/6 7/6 17/12 11/6 7/3 7/3 19/6 7/2 16/3 0
0 0 0 1/13 3/13 1/13 11/13 14/13 17/13 24/13 61/26 31/13 41/13 46/13 69/13 0
0 0 0 2/15 2/5 2/15 1 4/3 17/10 32/15 41/15 8/3 19/5 59/15 19/3 0
0 0 0 5/26 8/13 7/26 71/52 115/78 53/26 73/26 407/156 183/52 160/39 200/39 91/12 0
0 0 0 2/13 6/13 2/13 18/13 71/39 115/52 37/13 116/39 97/26 691/156 421/78 1267/156 0
0 0 0 1/12 1/4 1/12 5/6 29/24 35/24 11/6 7/3 7/3 3 83/24 31/6 0
0 0 0 5/24 17/24 1/3 29/24 17/12 15/8 59/24 29/12 19/6 91/24 37/8 83/12 0
0 0 0 3/22 13/22 4/11 39/44 39/44 53/44 20/11 81/44 97/44 61/22 71/22 217/44 0
0 0 0 2/23 12/23 17/46 109/138 103/138 133/138 112/69 113/69 91/46 341/138 200/69 199/46 0
0 0 0 4/23 15/23 9/23 22/23 47/46 65/46 45/23 101/46 54/23 147/46 79/23 11/2 0
0 0 0 5/22 17/22 7/22 21/22 21/22 16/11 23/11 43/22 29/11 63/22 40/11 60/11 0
0 0 0 4/27 2/3 10/27 23/27 17/18 23/18 107/54 107/54 67/27 79/27 91/27 283/54 0
0 0 0 2/25 14/25 19/50 59/75 121/150 151/150 263/150 131/75 11/5 79/30 227/75 229/50 0
0 0 0 7/36 13/18 5/12 59/72 10/9 55/36 77/36 5/2 199/72 251/72 65/18 217/36 0
0 0 0 5/22 17/22 7/22 9/11 21/22 16/11 23/11 43/22 29/11 63/22 40/11 117/22 0
0 0 0 4/23 16/23 8/23 33/46 22/23 31/23 93/46 45/23 117/46 67/23 79/23 118/23 0
0 0 0 3/28 17/28 5/14 131/168 15/14 37/28 347/168 2 73/28 87/28 151/42 21/4 0
0 0 0 5/24 3/4 3/8 31/48 13/12 37/24 103/48 55/24 45/16 53/16 29/8 17/3 0
0 0 0 4/25 14/25 4/25 31/25 43/25 51/25 63/25 141/50 86/25 102/25 123/25 187/25 0
0 0 0 2/17 9/17 2/17 16/17 19/17 23/17 33/17 37/17 41/17 3 59/17 91/17 0
0 0 0 1/15 7/15 1/15 4/5 13/15 1 5/3 28/15 31/15 38/15 3 67/15 0
0 0 0 3/16 5/8 3/16 17/16 21/16 27/16 35/16 21/8 43/16 59/16 31/8 101/16 0
0 0 0 4/23 14/23 4/23 22/23 29/23 37/23 49/23 55/23 67/23 73/23 90/23 139/23 0
0 0 0 3/22 13/22 3/22 19/22 25/22 31/22 45/22 25/11 29/11 34/11 39/11 123/22 0
0 0 0 1/16 1/2 1/16 13/16 15/16 17/16 29/16 2 37/16 11/4 51/16 77/16 0
0 0 0 2/9 20/27 2/9 8/9 4/3 16/9 64/27 26/9 28/9 106/27 109/27 184/27 0
0 0 0 4/25 3/5 4/25 21/25 37/25 9/5 59/25 67/25 82/25 18/5 22/5 33/5 0
0 0 0 1/7 13/21 1/7 5/7 9/7 11/7 47/21 17/7 61/21 10/3 82/21 41/7 0
0 0 0 2/21 4/7 2/21 17/21 29/21 11/7 7/3 52/21 3 25/7 29/7 127/21 0
0 0 0 2/9 13/18 2/9 11/18 23/18 31/18 41/18 47/18 55/18 65/18 35/9 37/6 0
0 0 0 1/13 4/13 1/13 10/13 15/13 17/13 21/13 29/13 29/13 36/13 83/26 63/13 0
0 0 0 1/13 5/13 1/13 10/13 1 15/13 21/13 27/13 27/13 35/13 3 60/13 0
0 0 0 1/16 7/16 1/16 13/16 15/16 17/16 27/16 33/16 17/8 43/16 49/16 73/16 0
0 0 0 1/7 1/2 1/7 13/14 17/14 3/2 27/14 5/2 17/7 24/7 7/2 40/7 0
0 0 0 1/12 1/3 1/12 2/3 1 7/6 3/2 25/12 25/12 29/12 17/6 13/3 0
0 0 0 1/17 7/17 1/17 13/17 20/17 22/17 32/17 42/17 44/17 54/17 58/17 92/17 0
0 0 0 1/19 9/19 1/19 16/19 21/19 23/19 37/19 46/19 49/19 60/19 66/19 101/19 0
0 0 0 5/27 2/3 5/27 22/27 13/9 49/27 65/27 89/27 10/3 115/27 113/27 193/27 0
0 0 0 1/9 4/9 1/9 2/3 3/2 31/18 13/6 97/36 107/36 7/2 73/18 6 0
0 0 0 1/10 1/2 1/10 7/10 29/20 33/20 9/4 109/40 121/40 73/20 81/20 61/10 0
0 0 0 2/25 13/25 2/25 4/5 36/25 8/5 58/25 27/10 153/50 93/25 104/25 154/25 0
0 0 0 2/11 7/11 2/11 7/11 3/2 41/22 53/22 139/44 149/44 91/22 93/22 75/11 0
0 0 0 6/23 20/23 7/23 35/23 39/23 52/23 71/23 63/23 89/23 100/23 128/23 188/23 0
0 0 0 6/23 20/23 7/23 29/23 30/23 43/23 62/23 54/23 77/23 82/23 107/23 158/23 0
0 0 0 6/23 20/23 7/23 26/23 30/23 43/23 62/23 54/23 77/23 82/23 107/23 155/23 0
0 0 0 5/28 17/28 5/28 10/7 53/28 9/4 81/28 169/56 109/28 123/28 11/2 33/4 0
0 0 0 5/27 17/27 5/27 32/27 41/27 17/9 23/9 8/3 31/9 11/3 14/3 191/27 0
0 0 0 1/6 3/5 1/6 16/15 7/4 25/12 83/30 89/30 19/5 41/10 77/15 229/30 0
0 0 0 1/12 1/3 1/12 5/6 29/24 11/8 7/4 7/3 7/3 11/4 79/24 59/12 0
0 0 0 1/12 1/3 1/12 3/4 9/8 31/24 5/3 9/4 9/4 31/12 37/12 14/3 0
0 0 0 2/19 8/19 2/19 14/19 32/19 36/19 45/19 111/38 123/38 72/19 84/19 124/19 0
0 0 0 1/5 7/10 3/10 5/4 31/20 2 13/5 49/20 31/10 4 19/4 141/20 0
0 0 0 1/7 13/21 1/3 41/42 15/14 59/42 43/21 83/42 33/14 65/21 25/7 227/42 0
0 0 0 1/11 6/11 15/44 115/132 11/12 151/132 11/6 58/33 93/44 365/132 106/33 19/4 0
0 0 0 2/11 15/22 4/11 23/22 53/44 71/44 24/11 103/44 5/2 155/44 83/22 263/44 0
0 0 0 3/20 11/20 3/20 5/4 9/5 21/10 13/5 111/40 13/4 21/5 49/10 37/5 0
0 0 0 2/17 9/17 2/17 1 22/17 26/17 36/17 39/17 43/17 56/17 64/17 98/17 0
0 0 0 1/15 7/15 1/15 13/15 16/15 6/5 28/15 2 11/5 43/15 10/3 74/15 0
0 0 0 3/16 5/8 3/16 9/8 3/2 15/8 19/8 11/4 45/16 4 67/16 27/4 0
0 0 0 1/12 1/3 1/12 5/6 4/3 3/2 11/6 9/4 9/4 37/12 83/24 31/6 0
0 0 0 1/13 5/13 1/13 11/13 16/13 18/13 24/13 29/13 29/13 40/13 44/13 67/13 0
0 0 0 1/16 7/16 1/16 7/8 9/8 5/4 15/8 35/16 9/4 3 27/8 5 0
0 0 0 1/7 1/2 1/7 1 10/7 12/7 15/7 37/14 18/7 53/14 27/7 87/14 0
0 0 0 5/21 17/21 2/7 31/21 12/7 47/21 64/21 8/3 11/3 13/3 38/7 167/21 0
0 0 0 1/6 7/12 1/6 17/12 23/12 9/4 35/12 47/16 89/24 53/12 65/12 97/12 0
0 0 0 1/12 1/3 1/12 5/6 31/24 35/24 11/6 9/4 9/4 35/12 27/8 5 0
0 0 0 7/30 29/30 3/10 37/30 23/15 2 5/2 37/15 193/60 39/10 281/60 141/20 0
0 0 0 4/23 20/23 7/23 22/23 25/23 67/46 45/23 44/23 105/46 3 157/46 239/46 0
0 0 0 2/19 14/19 11/38 15/19 16/19 21/19 31/19 29/19 35/19 47/19 54/19 79/19 0
0 0 0 1/5 14/15 2/5 21/20 19/15 5/3 32/15 29/12 51/20 107/30 56/15 121/20 0
0 0 0 7/27 28/27 8/27 28/27 31/27 5/3 20/9 19/9 17/6 85/27 211/54 319/54 0
0 0 0 1/5 24/25 8/25 23/25 26/25 73/50 52/25 49/25 123/50 74/25 171/50 263/50 0
0 0 0 1/9 5/6 11/36 7/9 7/9 19/18 31/18 3/2 35/18 43/18 25/9 73/18 0
0 0 0 9/40 19/20 17/40 73/80 99/80 27/16 179/80 13/5 45/16 73/20 15/4 251/40 0
0 0 0 1/4 23/24 7/24 7/8 13/12 77/48 13/6 49/24 67/24 73/24 23/6 45/8 0
0 0 0 1/5 17/20 3/10 7/10 19/20 7/5 2 37/20 12/5 14/5 33/10 97/20 0
0 0 0 1/7 6/7 2/7 16/21 22/21 29/21 43/21 38/21 50/21 61/21 71/21 101/21 0
0 0 0 5/23 19/23 8/23 15/23 25/23 36/23 49/23 51/23 63/23 149/46 82/23 127/23 0
0 0 0 3/17 29/34 3/17 21/17 61/34 36/17 5/2 191/68 235/68 70/17 333/68 511/68 0
0 0 0 3/20 17/20 3/20 1 27/20 13/8 41/20 11/5 99/40 13/4 29/8 45/8 0
0 0 0 1/13 9/13 1/13 10/13 1 15/13 21/13 43/26 24/13 5/2 37/13 54/13 0
0 0 0 5/24 23/24 5/24 9/8 3/2 15/8 55/24 43/16 67/24 187/48 97/24 317/48 0
0 0 0 6/31 28/31 6/31 32/31 45/31 56/31 69/31 78/31 193/62 107/31 259/62 13/2 0
0 0 0 4/23 20/23 4/23 21/23 29/23 73/46 48/23 51/23 119/46 72/23 163/46 257/46 0
0 0 0 1/12 3/4 1/12 3/4 11/12 13/12 5/3 13/8 23/12 19/8 11/4 4 0
0 0 0 8/33 32/33 8/33 32/33 47/33 62/33 79/33 63/22 101/33 87/22 134/33 41/6 0
0 0 0 5/29 24/29 5/29 26/29 47/29 113/58 69/29 80/29 100/29 109/29 133/29 201/29 0
0 0 0 1/6 7/9 1/6 2/3 11/9 14/9 19/9 13/6 47/18 55/18 32/9 95/18 0
0 0 0 1/8 13/16 1/8 3/4 21/16 25/16 35/16 17/8 83/32 51/16 59/16 21/4 0
0 0 0 2/9 7/9 2/9 11/18 23/18 31/18 20/9 5/2 53/18 7/2 34/9 107/18 0
0 0 0 1/17 9/17 1/17 14/17 24/17 26/17 29/17 40/17 41/17 53/17 117/34 90/17 0
0 0 0 1/15 3/5 1/15 4/5 19/15 7/5 5/3 31/15 32/15 44/15 47/15 24/5 0
0 0 0 1/15 2/3 1/15 4/5 17/15 19/15 5/3 19/10 2 41/15 3 22/5 0
0 0 0 3/20 4/5 3/20 1 29/20 69/40 41/20 21/8 103/40 149/40 149/40 61/10 0
0 0 0 1/15 8/15 1/15 11/15 19/15 7/5 8/5 34/15 7/3 14/5 47/15 73/15 0
0 0 0 1/16 5/8 1/16 3/4 5/4 11/8 7/4 35/16 37/16 47/16 25/8 39/8 0
0 0 0 1/15 11/15 1/15 4/5 17/15 19/15 9/5 61/30 11/5 14/5 46/15 68/15 0
0 0 0 1/5 13/15 1/5 13/15 3/2 113/60 71/30 191/60 191/60 251/60 49/12 209/30 0
0 0 0 1/10 3/5 1/10 7/10 33/20 37/20 43/20 111/40 123/40 73/20 83/20 31/5 0
0 0 0 1/9 2/3 1/9 2/3 25/18 29/18 37/18 85/36 95/36 59/18 65/18 16/3 0
0 0 0 1/10 3/4 1/10 3/4 7/5 8/5 43/20 93/40 53/20 133/40 37/10 107/20 0
0 0 0 2/11 8/11 2/11 7/11 3/2 41/22 51/22 131/44 141/44 87/22 89/22 71/11 0
0 0 0 4/19 15/19 5/19 24/19 31/19 40/19 50/19 47/19 58/19 78/19 91/19 135/19 0
0 0 0 1/6 7/9 5/18 1 7/6 14/9 19/9 35/18 41/18 19/6 65/18 97/18 0
0 0 0 2/17 13/17 9/34 15/17 1 22/17 32/17 28/17 33/17 47/17 54/17 78/17 0
0 0 0 4/21 16/21 1/3 15/14 9/7 12/7 47/21 7/3 5/2 151/42 27/7 127/21 0
0 0 0 3/19 12/19 3/19 24/19 36/19 42/19 50/19 105/38 61/19 82/19 94/19 142/19 0
0 0 0 2/15 2/3 2/15 1 7/5 5/3 32/15 11/5 12/5 10/3 56/15 17/3 0
0 0 0 1/12 2/3 1/12 5/6 7/6 4/3 11/6 43/24 23/12 67/24 19/6 55/12 0
0 0 0 3/16 11/16 3/16 9/8 25/16 31/16 19/8 43/16 11/4 4 67/16 107/16 0
0 0 0 1/12 5/12 1/12 5/6 17/12 19/12 11/6 13/6 13/6 19/6 83/24 31/6 0
0 0 0 1/12 1/2 1/12 5/6 4/3 3/2 11/6 25/12 25/12 37/12 10/3 5 0
0 0 0 1/13 8/13 1/13 11/13 16/13 18/13 24/13 51/26 2 38/13 42/13 61/13 0
0 0 0 1/7 4/7 1/7 1 3/2 25/14 15/7 18/7 5/2 53/14 27/7 43/7 0
0 0 0 5/23 27/23 11/46 26/23 28/23 227/138 53/23 271/138 111/46 218/69 167/46 377/69 0
0 0 0 1/8 15/16 7/32 7/8 27/32 37/32 29/16 45/32 29/16 19/8 45/16 127/32 0
0 0 0 4/17 21/17 6/17 83/68 24/17 94/51 42/17 257/102 181/68 193/51 67/17 325/51 0
0 0 0 3/14 8/7 15/56 15/14 5/4 281/168 19/8 349/168 21/8 275/84 209/56 479/84 0
0 0 0 1/9 17/18 1/4 8/9 35/36 5/4 71/36 19/12 19/9 8/3 55/18 53/12 0
0 0 0 11/47 53/47 18/47 99/94 131/94 11/6 116/47 751/282 271/94 545/141 186/47 1849/282 0
0 0 0 4/19 18/19 5/19 15/19 21/19 30/19 85/38 37/19 49/19 58/19 68/19 99/19 0
0 0 0 3/20 19/20 1/4 17/20 6/5 31/20 91/40 19/10 51/20 63/20 73/20 103/20 0
0 0 0 5/22 10/11 7/22 8/11 27/22 19/11 103/44 51/22 32/11 153/44 42/11 129/22 0
0 0 0 4/23 25/23 7/46 26/23 67/46 121/69 53/23 307/138 117/46 233/69 173/46 401/69 0
0 0 0 1/12 5/6 1/12 5/6 25/24 29/24 7/4 19/12 11/6 59/24 17/6 97/24 0
0 0 0 7/30 37/30 1/5 19/15 8/5 179/90 77/30 487/180 17/6 181/45 25/6 1219/180 0
0 0 0 5/28 29/28 9/56 29/28 79/56 145/84 129/56 379/168 149/56 281/84 209/56 491/84 0
0 0 0 1/13 11/13 1/13 11/13 29/26 33/26 49/26 22/13 27/13 69/26 3 113/26 0
0 0 0 10/41 47/41 9/41 45/41 63/41 242/123 211/82 17/6 125/41 500/123 171/41 1705/246 0
0 0 0 1/6 5/6 1/6 13/18 4/3 5/3 9/4 20/9 49/18 29/9 67/18 11/2 0
0 0 0 1/8 7/8 1/8 13/16 23/16 27/16 75/32 35/16 87/32 27/8 31/8 11/2 0
0 0 0 2/9 5/6 2/9 2/3 25/18 11/6 85/36 23/9 55/18 11/3 71/18 37/6 0
0 0 0 1/16 3/4 1/16 7/8 43/32 47/32 29/16 65/32 17/8 47/16 25/8 19/4 0
0 0 0 1/15 4/5 1/15 13/15 6/5 4/3 9/5 28/15 2 41/15 3 13/3 0
0 0 0 1/6 25/24 7/48 9/8 37/24 263/144 55/24 127/48 125/48 23/6 61/16 299/48 0
0 0 0 1/20 3/4 1/20 17/20 57/40 61/40 39/20 89/40 12/5 63/20 33/10 51/10 0
0 0 0 1/18 5/6 1/18 8/9 4/3 13/9 2 19/9 7/3 55/18 59/18 29/6 0
0 0 0 7/37 1 13/74 36/37 59/37 431/222 92/37 229/74 231/74 156/37 305/74 513/74 0
0 0 0 2/19 14/19 2/19 14/19 29/19 33/19 42/19 93/38 105/38 66/19 72/19 106/19 0
0 0 0 2/21 17/21 2/21 17/21 32/21 12/7 16/7 101/42 58/21 7/2 27/7 39/7 0
0 0 0 4/23 18/23 4/23 16/23 37/23 45/23 56/23 139/46 151/46 94/23 96/23 152/23 0
0 0 0 1/5 21/20 9/40 11/10 6/5 97/60 23/10 229/120 23/10 47/15 18/5 643/120 0
0 0 0 1/8 7/8 7/32 7/8 29/32 39/32 15/8 47/32 29/16 5/2 47/16 133/32 0
0 0 0 2/9 10/9 8/27 65/54 37/27 146/81 67/27 385/162 137/54 595/162 35/9 997/162 0
0 0 0 3/19 18/19 5/38 21/19 55/38 197/114 44/19 13/6 46/19 191/57 71/19 649/114 0
0 0 0 1/12 3/4 1/12 5/6 9/8 31/24 11/6 5/3 11/6 21/8 3 103/24 0
0 0 0 5/23 25/23 4/23 29/23 37/23 137/69 60/23 182/69 63/23 553/138 96/23 461/69 0
0 0 0 1/14 9/14 1/14 6/7 37/28 41/28 13/7 55/28 2 41/14 22/7 33/7 0
0 0 0 1/14 5/7 1/14 6/7 17/14 19/14 13/7 13/7 27/14 39/14 43/14 31/7 0
0 0 0 3/19 17/19 5/38 21/19 29/19 103/57 44/19 48/19 47/19 143/38 72/19 231/38 0
0 0 0 2/15 14/15 1/6 13/15 77/90 107/90 9/5 119/90 9/5 104/45 14/5 23/6 0
0 0 0 2/15 14/15 1/6 13/15 77/90 107/90 11/6 119/90 28/15 104/45 14/5 23/6 0
0 0 0 3/20 19/20 1/5 17/20 7/6 91/60 53/24 53/30 12/5 179/60 211/60 97/20 0
0 0 0 1/12 5/6 1/12 5/6 77/72 89/72 7/4 55/36 11/6 175/72 17/6 95/24 0
0 0 0 1/12 5/6 1/12 5/6 77/72 89/72 43/24 55/36 23/12 175/72 17/6 95/24 0
0 0 0 2/17 15/17 2/17 14/17 73/51 5/3 235/102 106/51 89/34 167/51 193/51 90/17 0
0 0 0 1/16 13/16 1/16 7/8 59/48 65/48 29/16 11/6 2 65/24 3 17/4 0
0 0 0 1/17 14/17 1/17 15/17 65/51 71/51 32/17 97/51 36/17 142/51 52/17 74/17 0
0 0 0 1/11 9/11 1/11 9/11 49/33 5/3 73/33 293/132 57/22 437/132 122/33 115/22 0
0 0 0 2/15 13/15 1/6 13/15 83/90 113/90 28/15 25/18 9/5 22/9 44/15 121/30 0
0 0 0 1/12 3/4 1/12 5/6 83/72 95/72 11/6 29/18 11/6 187/72 3 101/24 0
0 0 0 1/15 11/15 1/15 13/15 56/45 62/45 28/15 82/45 29/15 124/45 46/15 13/3 0
0 0 0 8/21 17/21 1/3 8/7 32/21 37/21 7/3 46/21 61/21 25/7 13/3 45/7 0
0 0 0 7/22 17/22 7/22 41/44 49/44 5/4 21/11 79/44 97/44 63/22 73/22 221/44 0
0 0 0 5/14 13/14 15/56 27/28 61/56 65/56 55/28 47/28 17/8 155/56 13/4 263/56 0
0 0 0 5/19 12/19 8/19 16/19 41/38 49/38 33/19 77/38 39/19 113/38 58/19 189/38 0
0 0 0 7/18 5/6 1/3 8/9 19/18 4/3 35/18 31/18 43/18 47/18 10/3 89/18 0
0 0 0 4/13 21/26 9/26 11/13 57/52 5/4 103/52 97/52 31/13 75/26 85/26 263/52 0
0 0 0 9/29 26/29 17/58 26/29 61/58 65/58 115/58 50/29 131/58 161/58 185/58 273/58 0
0 0 0 3/10 11/15 7/15 43/60 7/6 7/5 29/15 34/15 49/20 193/60 16/5 27/5 0
0 0 0 7/18 5/6 1/3 7/9 19/18 4/3 35/18 31/18 43/18 47/18 10/3 29/6 0
0 0 0 1/3 17/21 1/3 31/42 8/7 4/3 85/42 13/7 5/2 61/21 71/21 106/21 0
0 0 0 4/11 1 3/11 61/66 46/33 49/33 157/66 2 181/66 37/11 128/33 182/33 0
0 0 0 6/19 14/19 8/19 21/38 23/19 28/19 75/38 41/19 99/38 121/38 63/19 100/19 0
0 0 0 10/27 22/27 4/27 11/9 47/27 17/9 67/27 47/18 85/27 34/9 125/27 62/9 0
0 0 0 9/22 21/22 1/11 12/11 15/11 16/11 49/22 24/11 5/2 69/22 83/22 123/22 0
0 0 0 12/25 29/25 1/25 167/150 97/75 4/3 34/15 148/75 59/25 224/75 274/75 129/25 0
0 0 0 2/7 9/14 3/14 13/14 9/7 3/2 27/14 16/7 16/7 23/7 47/14 11/2 0
0 0 0 8/23 18/23 4/23 22/23 30/23 34/23 48/23 51/23 62/23 67/23 85/23 128/23 0
0 0 0 9/25 22/25 3/25 23/25 31/25 34/25 53/25 53/25 63/25 74/25 87/25 133/25 0
0 0 0 5/12 13/12 1/24 73/72 85/72 11/9 79/36 139/72 115/48 103/36 497/144 119/24 0
0 0 0 8/23 18/23 6/23 18/23 31/23 37/23 49/23 58/23 62/23 81/23 81/23 137/23 0
0 0 0 10/27 23/27 4/27 25/27 47/27 17/9 70/27 25/9 92/27 34/9 14/3 185/27 0
0 0 0 2/5 24/25 3/25 22/25 41/25 44/25 13/5 13/5 16/5 92/25 22/5 161/25 0
0 0 0 15/32 19/16 1/16 101/96 57/32 59/32 275/96 41/16 211/64 127/32 451/96 53/8 0
0 0 0 1/3 11/15 4/15 8/15 4/3 8/5 31/15 7/3 41/15 10/3 52/15 83/15 0
0 0 0 4/15 3/5 1/15 14/15 7/5 22/15 29/15 37/15 37/15 46/15 109/30 27/5 0
0 0 0 5/16 3/4 1/16 15/16 5/4 21/16 31/16 9/4 9/4 47/16 27/8 81/16 0
0 0 0 13/27 32/27 1/27 89/81 104/81 107/81 181/81 172/81 61/27 241/81 284/81 44/9 0
0 0 0 3/13 7/13 2/13 11/13 16/13 18/13 23/13 29/13 28/13 41/13 41/13 67/13 0
0 0 0 3/13 7/13 1/13 10/13 15/13 16/13 22/13 29/13 29/13 33/13 40/13 60/13 0
0 0 0 2/7 16/21 1/21 6/7 4/3 29/21 44/21 52/21 55/21 68/21 74/21 115/21 0
0 0 0 12/29 32/29 1/29 89/87 113/87 4/3 199/87 401/174 73/29 274/87 311/87 150/29 0
0 0 0 8/25 19/25 1/5 19/25 37/25 42/25 56/25 73/25 74/25 97/25 94/25 159/25 0
0 0 0 3/10 7/10 1/10 4/5 37/20 39/20 51/20 121/40 27/8 79/20 93/20 34/5 0
0 0 0 1/3 5/6 1/12 5/6 43/24 15/8 21/8 143/48 161/48 97/24 109/24 27/4 0
