0 0 2/7 0 1/2 3/7 13/14 27/28 19/14 59/28 16/7 0
0 0 4/17 0 9/17 7/17 1 41/34 31/17 89/34 44/17 0
0 0 5/12 0 1/2 1/4 7/6 1 11/6 9/4 7/3 0
0 0 1/3 0 1/2 1/4 5/4 4/3 7/3 35/12 11/4 0
0 0 5/13 0 6/13 6/13 1 27/26 16/13 51/26 29/13 0
0 0 1/2 0 4/7 2/7 9/7 31/28 13/7 16/7 17/7 0
0 0 3/13 0 8/13 7/13 15/13 29/26 18/13 63/26 33/13 0
0 0 1/6 0 2/3 1/2 7/6 29/24 3/2 31/12 31/12 0
0 0 4/13 0 7/13 7/13 15/13 29/26 16/13 57/26 31/13 0
0 0 1/6 0 2/3 1/4 13/12 17/24 5/3 55/24 13/6 0
0 0 1/11 0 8/11 2/11 13/11 21/22 2 30/11 26/11 0
0 0 3/11 0 6/11 2/11 13/11 8/11 19/11 24/11 23/11 0
0 0 1/8 0 1/2 1/8 5/4 1 2 21/8 9/4 0
0 0 1/8 0 3/4 1/8 3/2 19/16 9/4 49/16 5/2 0
0 0 1/8 0 5/8 1/8 3/2 19/16 9/4 3 5/2 0
0 0 1/7 0 11/14 5/14 55/42 79/84 25/14 223/84 5/2 0
0 0 1/12 0 5/6 1/3 49/36 79/72 23/12 26/9 31/12 0
0 0 1/11 0 9/11 3/11 50/33 79/66 2 197/66 28/11 0
0 0 1/9 0 1/3 2/3 5/9 11/18 1 25/18 14/9 0
0 0 2/15 0 7/15 8/15 4/5 31/30 28/15 71/30 11/5 0
0 0 4/11 0 5/11 4/11 1 9/11 19/11 21/11 21/11 0
0 0 1/3 0 8/15 1/3 17/15 6/5 37/15 14/5 37/15 0
0 0 1/8 0 1/4 3/4 1/2 5/8 3/4 17/16 11/8 0
0 0 5/12 0 1/2 5/12 13/12 11/12 7/4 23/12 2 0
0 0 1/8 0 1/2 7/8 7/8 13/16 9/8 29/16 15/8 0
0 0 1/8 0 5/8 3/4 1 15/16 11/8 17/8 2 0
0 0 1/8 0 3/8 7/8 3/4 3/4 7/8 23/16 13/8 0
0 0 1/11 0 7/11 4/11 10/11 1/2 17/11 43/22 19/11 0
0 0 1/12 0 3/4 1/4 13/12 19/24 2 5/2 2 0
0 0 1/4 0 7/12 1/4 13/12 7/12 7/4 2 7/4 0
0 0 2/11 0 7/11 2/11 13/11 9/11 23/11 27/11 21/11 0
0 0 1/11 0 9/11 2/11 14/11 10/11 24/11 59/22 2 0
0 0 1/6 0 3/4 1/6 4/3 11/12 9/4 8/3 2 0
0 0 1/12 0 3/4 1/2 10/9 49/72 5/3 163/72 2 0
0 0 1/11 0 9/11 5/11 40/33 5/6 20/11 83/33 23/11 0
0 0 1/12 0 5/6 1/3 47/36 8/9 23/12 185/72 2 0
0 0 9/17 0 1 5/17 21/17 37/34 37/17 99/34 3 0
0 0 8/17 0 16/17 5/17 20/17 43/34 38/17 103/34 50/17 0
0 0 7/11 0 10/11 2/11 15/11 12/11 26/11 29/11 30/11 0
0 0 5/8 0 7/8 1/8 11/8 11/8 21/8 3 23/8 0
0 0 1/2 0 2/3 5/12 13/12 9/8 3/2 17/8 29/12 0
0 0 2/3 0 5/6 1/4 17/12 29/24 13/6 5/2 8/3 0
0 0 5/12 0 13/12 1/6 5/4 17/24 9/4 67/24 8/3 0
0 0 1/4 0 1 1/8 9/8 13/16 17/8 11/4 19/8 0
0 0 1/2 0 7/8 1/8 5/4 5/8 2 9/4 9/4 0
0 0 5/12 0 11/12 5/12 1 19/24 2 55/24 9/4 0
0 0 4/9 0 1 1/3 10/9 13/12 23/9 35/12 22/9 0
0 0 7/12 0 11/12 1/4 5/4 11/12 7/3 29/12 7/3 0
0 0 3/5 0 1 1/5 4/3 6/5 3 47/15 38/15 0
0 0 1/4 0 1/2 5/8 5/8 3/4 9/8 21/16 13/8 0
0 0 6/11 0 8/11 4/11 13/11 1 2 23/11 24/11 0
0 0 1/3 0 1 1/4 13/12 13/24 25/12 19/8 25/12 0
0 0 1/3 0 13/12 1/6 7/6 17/24 7/3 8/3 2 0
0 0 5/11 0 10/11 2/11 13/11 6/11 23/11 24/11 21/11 0
0 0 4/9 0 1 1/9 11/9 2/3 7/3 22/9 5/3 0
0 0 1/4 0 1 1/8 9/8 11/16 17/8 37/16 3/2 0
0 0 3/8 0 1 1/8 5/4 11/16 9/4 19/8 3/2 0
0 0 3/4 0 19/16 1/8 13/8 1 5/2 11/4 11/4 0
0 0 8/11 0 1 2/11 17/11 12/11 24/11 27/11 28/11 0
0 0 5/8 0 17/16 1/8 3/2 3/4 9/4 5/2 5/2 0
0 0 8/11 0 13/11 2/11 17/11 10/11 28/11 29/11 26/11 0
0 0 3/4 0 21/16 1/8 13/8 1 11/4 23/8 17/8 0
0 0 2/3 0 23/24 1/4 17/12 23/24 13/6 9/4 13/6 0
0 0 7/12 0 13/12 1/6 17/12 2/3 7/3 29/12 25/12 0
0 0 5/8 0 19/16 1/8 3/2 3/4 5/2 21/8 7/4 0
0 0 1/2 0 17/16 1/8 11/8 11/16 9/4 19/8 3/2 0
0 0 5/9 7/9 0 2/3 2/3 10/9 1/3 11/9 16/9 0
0 0 1/2 11/12 0 3/4 2/3 4/3 2/3 37/24 23/12 0
0 0 7/11 8/11 0 6/11 9/11 12/11 9/11 14/11 19/11 0
0 0 7/12 5/6 0 7/12 5/6 4/3 13/12 5/3 23/12 0
0 0 3/4 7/8 0 3/4 7/8 21/16 1/4 5/4 15/8 0
0 0 3/4 5/6 0 2/3 11/12 5/4 3/4 5/4 11/6 0
0 0 1/2 7/8 0 3/4 3/4 5/4 1/8 5/4 15/8 0
0 0 3/8 7/8 0 3/4 5/8 5/4 1/8 19/16 7/4 0
0 0 5/8 7/8 0 3/4 7/8 21/16 1/8 5/4 15/8 0
