0 0 0 13/31 29/31 7/31 81/62 55/31 73/62 119/62 66/31 165/62 114/31 0
0 0 0 9/22 10/11 2/11 13/11 37/22 13/11 89/44 43/22 107/44 38/11 0
0 0 0 5/12 23/24 1/6 7/6 17/8 35/24 39/16 19/8 73/24 97/24 0
0 0 0 7/17 15/17 1/17 21/17 28/17 15/17 3/2 33/17 71/34 45/17 0
0 0 0 2/5 13/15 1/15 17/15 8/5 13/15 47/30 9/5 19/10 37/15 0
0 0 0 3/7 20/21 2/21 8/7 47/21 55/42 46/21 17/7 59/21 73/21 0
0 0 0 5/11 1 3/22 29/22 19/11 27/22 47/22 43/22 103/44 38/11 0
0 0 0 8/17 1 1/17 22/17 29/17 18/17 31/17 32/17 67/34 47/17 0
0 0 0 9/29 27/29 7/29 69/58 46/29 69/58 47/29 57/29 139/58 98/29 0
0 0 0 1/4 3/4 3/16 15/16 23/16 5/4 13/8 27/16 33/16 49/16 0
0 0 0 3/14 5/7 3/14 11/14 23/14 3/2 27/14 27/14 5/2 24/7 0
0 0 0 1/4 17/20 1/20 11/10 3/2 1 13/10 71/40 39/20 51/20 0
0 0 0 3/14 5/7 1/14 13/14 10/7 1 9/7 11/7 12/7 16/7 0
0 0 0 1/5 2/3 2/15 4/5 5/3 13/10 49/30 28/15 11/5 14/5 0
0 0 0 2/7 11/14 1/7 15/14 10/7 9/7 12/7 23/14 13/7 3 0
0 0 0 4/13 10/13 1/13 14/13 19/13 15/13 20/13 21/13 22/13 33/13 0
0 0 0 1/10 4/5 1/10 9/10 11/10 11/10 29/20 13/10 17/10 12/5 0
0 0 0 1/10 7/10 1/10 4/5 11/10 11/10 29/20 13/10 33/20 12/5 0
0 0 0 2/13 10/13 2/13 11/13 21/13 20/13 2 24/13 63/26 43/13 0
0 0 0 1/7 6/7 1/14 1 9/7 29/28 37/28 41/28 47/28 15/7 0
0 0 0 2/13 10/13 1/13 12/13 17/13 27/26 35/26 19/13 43/26 28/13 0
0 0 0 3/17 13/17 2/17 15/17 28/17 23/17 59/34 31/17 75/34 48/17 0
0 0 0 2/11 8/11 1/11 10/11 13/11 13/11 35/22 15/11 35/22 28/11 0
0 0 0 3/13 10/13 1/13 1 17/13 29/26 3/2 19/13 41/26 30/13 0
0 0 0 7/16 15/16 7/16 37/32 3/2 27/16 37/16 2 89/32 67/16 0
0 0 0 5/14 11/14 5/14 1 10/7 23/14 31/14 13/7 18/7 55/14 0
0 0 0 5/14 11/14 5/14 13/14 11/7 25/14 33/14 2 39/14 57/14 0
0 0 0 2/5 13/15 4/15 17/15 22/15 26/15 7/3 9/5 12/5 59/15 0
0 0 0 1/3 17/18 7/18 13/12 25/18 14/9 35/18 11/6 22/9 11/3 0
