0 0 0 7/9 25/18 25/18 55/27 41/18 28/9 28/9 38/9 0
0 0 0 2/3 25/18 25/18 2 13/6 28/9 28/9 37/9 0
0 0 0 3/4 17/16 17/16 77/48 31/16 19/8 41/16 27/8 0
0 0 0 5/8 17/16 17/16 25/16 29/16 19/8 41/16 13/4 0
0 0 0 3/4 17/16 17/16 77/48 31/16 41/16 19/8 27/8 0
0 0 0 5/8 17/16 17/16 25/16 29/16 41/16 19/8 13/4 0
0 0 0 3/4 15/16 15/16 17/12 29/16 35/16 35/16 3 0
0 0 0 2/3 17/18 17/18 25/18 31/18 20/9 20/9 26/9 0
0 0 0 5/8 21/16 5/4 43/24 33/16 23/8 21/8 15/4 0
0 0 0 1/2 21/16 5/4 7/4 31/16 23/8 21/8 29/8 0
0 0 0 5/8 17/16 1 71/48 29/16 39/16 17/8 25/8 0
0 0 0 1/2 17/16 1 23/16 27/16 39/16 17/8 3 0
0 0 0 5/8 21/16 23/16 23/12 35/16 11/4 25/8 4 0
0 0 0 1/2 21/16 23/16 15/8 33/16 11/4 25/8 31/8 0
0 0 0 5/8 17/16 19/16 77/48 31/16 9/4 43/16 27/8 0
0 0 0 1/2 17/16 19/16 25/16 29/16 9/4 43/16 13/4 0
0 0 0 1/2 19/16 5/4 5/3 31/16 5/2 21/8 7/2 0
0 0 0 3/8 19/16 5/4 13/8 29/16 5/2 21/8 27/8 0
0 0 0 10/11 29/22 52/33 23/11 51/22 100/33 10/3 142/33 0
0 0 0 5/6 31/24 29/18 37/18 53/24 109/36 61/18 151/36 0
0 0 0 8/9 19/18 71/54 31/18 37/18 64/27 157/54 97/27 0
0 0 0 4/5 21/20 83/60 103/60 39/20 73/30 181/60 53/15 0
0 0 0 8/9 19/18 34/27 31/18 37/18 143/54 71/27 97/27 0
0 0 0 4/5 21/20 4/3 103/60 39/20 161/60 83/30 53/15 0
0 0 0 7/8 15/16 53/48 3/2 31/16 107/48 115/48 19/6 0
0 0 0 4/5 19/20 71/60 91/60 37/20 7/3 77/30 47/15 0
0 0 0 3/4 21/16 27/16 49/24 37/16 11/4 7/2 17/4 0
0 0 0 5/8 21/16 27/16 2 35/16 11/4 7/2 33/8 0
0 0 0 3/4 17/16 23/16 83/48 33/16 9/4 49/16 29/8 0
0 0 0 5/8 17/16 23/16 27/16 31/16 9/4 49/16 7/2 0
0 0 0 7/8 15/16 121/96 3/2 31/16 49/24 31/12 19/6 0
0 0 0 4/5 19/20 163/120 91/60 37/20 32/15 83/30 47/15 0
0 0 0 7/8 15/16 109/96 23/16 31/16 101/48 7/3 73/24 0
0 0 0 5/6 23/24 181/144 53/36 15/8 161/72 187/72 109/36 0
0 0 0 3/4 15/16 43/32 37/24 31/16 2 11/4 13/4 0
0 0 0 2/3 17/18 49/36 3/2 11/6 2 25/9 28/9 0
0 0 0 10/11 52/33 29/22 23/11 51/22 10/3 100/33 142/33 0
0 0 0 5/6 29/18 31/24 37/18 53/24 61/18 109/36 151/36 0
0 0 0 8/9 34/27 19/18 31/18 37/18 71/27 143/54 97/27 0
0 0 0 4/5 4/3 21/20 103/60 39/20 83/30 161/60 53/15 0
0 0 0 8/9 71/54 19/18 31/18 37/18 157/54 64/27 97/27 0
0 0 0 4/5 83/60 21/20 103/60 39/20 181/60 73/30 53/15 0
0 0 0 7/8 53/48 15/16 3/2 31/16 115/48 107/48 19/6 0
0 0 0 4/5 71/60 19/20 91/60 37/20 77/30 7/3 47/15 0
0 0 0 3/4 25/16 5/4 23/12 35/16 13/4 21/8 4 0
0 0 0 5/8 25/16 5/4 15/8 33/16 13/4 21/8 31/8 0
0 0 0 3/4 21/16 1 77/48 31/16 45/16 17/8 27/8 0
0 0 0 5/8 21/16 1 25/16 29/16 45/16 17/8 13/4 0
