0 0 0 7/25 14/25 11/25 22/25 63/50 193/150 263/150 44/25 206/75 84/25 0
0 0 0 8/27 16/27 13/27 25/27 35/27 10/9 289/162 50/27 223/81 181/54 0
0 0 0 2/7 4/7 1/2 25/28 9/7 32/21 149/84 7/4 487/168 13/4 0
0 0 0 3/10 3/5 8/15 14/15 79/60 27/20 9/5 11/6 521/180 13/4 0
0 0 0 3/10 3/5 7/15 14/15 13/10 277/180 319/180 28/15 122/45 203/60 0
0 0 0 3/10 3/5 8/15 14/15 79/60 31/18 9/5 11/6 521/180 13/4 0
0 0 0 3/10 3/5 7/20 1 57/40 13/10 71/40 33/20 11/4 13/4 0
0 0 0 7/22 7/11 9/22 23/22 16/11 49/44 20/11 39/22 61/22 36/11 0
0 0 0 7/22 7/11 9/22 23/22 3/2 71/44 41/22 37/22 133/44 71/22 0
0 0 0 1/3 2/3 11/24 13/12 73/48 17/12 91/48 43/24 145/48 13/4 0
0 0 0 8/25 16/25 2/5 26/25 36/25 79/50 9/5 9/5 68/25 83/25 0
0 0 0 1/3 2/3 11/24 13/12 73/48 11/6 91/48 43/24 145/48 13/4 0
0 0 0 8/25 16/25 2/5 39/25 89/50 7/5 12/5 54/25 82/25 107/25 0
0 0 0 1/3 2/3 11/24 11/8 5/3 55/48 35/16 25/12 73/24 23/6 0
0 0 0 10/31 20/31 13/31 46/31 105/62 49/31 141/62 67/31 96/31 127/31 0
0 0 0 7/22 7/11 4/11 1 71/44 17/11 79/44 19/11 67/22 37/11 0
0 0 0 1/3 2/3 5/12 25/24 13/8 65/48 11/6 11/6 73/24 27/8 0
0 0 0 1/3 2/3 5/12 25/24 5/3 29/16 15/8 7/4 157/48 10/3 0
0 0 0 9/26 9/13 6/13 14/13 87/52 21/13 99/52 24/13 13/4 87/26 0
0 0 0 1/3 2/3 11/27 28/27 43/27 95/54 49/27 50/27 80/27 92/27 0
0 0 0 9/26 9/13 6/13 14/13 87/52 2 99/52 24/13 13/4 87/26 0
0 0 0 9/26 9/13 6/13 14/13 24/13 107/52 101/52 23/13 181/52 43/13 0
0 0 0 5/14 5/7 1/2 31/28 103/56 13/7 55/28 13/7 193/56 93/28 0
0 0 0 5/14 5/7 1/2 31/28 103/56 31/14 55/28 13/7 193/56 93/28 0
0 0 0 3/17 6/17 12/17 10/17 29/34 109/102 7/6 20/17 92/51 37/17 0
0 0 0 3/16 3/8 13/16 5/8 7/8 13/16 115/96 11/8 11/6 71/32 0
0 0 0 1/5 2/5 3/4 13/20 19/20 4/3 77/60 13/10 253/120 23/10 0
0 0 0 4/19 8/19 16/19 13/19 37/38 43/38 25/19 28/19 245/114 89/38 0
0 0 0 3/17 6/17 14/17 10/17 14/17 145/102 115/102 23/17 88/51 73/34 0
0 0 0 4/19 8/19 16/19 13/19 37/38 5/3 25/19 28/19 245/114 89/38 0
0 0 0 1/5 2/5 3/5 11/15 31/30 17/15 13/10 6/5 2 7/3 0
0 0 0 3/14 3/7 5/7 11/14 15/14 25/28 19/14 10/7 29/14 17/7 0
0 0 0 4/17 8/17 11/17 14/17 20/17 49/34 25/17 23/17 81/34 43/17 0
0 0 0 1/4 1/2 3/4 7/8 39/32 5/4 49/32 25/16 79/32 21/8 0
0 0 0 1/5 2/5 11/15 11/15 1 3/2 19/15 7/5 29/15 7/3 0
0 0 0 1/4 1/2 3/4 7/8 39/32 29/16 49/32 25/16 79/32 21/8 0
0 0 0 5/21 10/21 13/21 10/7 3/2 4/3 44/21 40/21 59/21 79/21 0
0 0 0 1/4 1/2 3/4 19/16 11/8 33/32 59/32 15/8 41/16 13/4 0
0 0 0 5/22 5/11 15/22 31/22 63/44 17/11 89/44 2 59/22 81/22 0
0 0 0 1/5 2/5 2/3 2/3 11/10 19/15 37/30 6/5 31/15 34/15 0
0 0 0 3/14 3/7 11/14 5/7 8/7 29/28 9/7 10/7 15/7 33/14 0
0 0 0 4/17 8/17 12/17 13/17 21/17 53/34 24/17 23/17 83/34 42/17 0
0 0 0 1/4 1/2 13/16 13/16 41/32 11/8 47/32 25/16 81/32 41/16 0
0 0 0 1/5 2/5 4/5 2/3 16/15 49/30 6/5 7/5 2 34/15 0
0 0 0 1/4 1/2 13/16 13/16 41/32 31/16 47/32 25/16 81/32 41/16 0
0 0 0 5/19 10/19 14/19 16/19 28/19 71/38 59/38 28/19 107/38 50/19 0
0 0 0 5/18 5/9 5/6 8/9 55/36 31/18 29/18 5/3 35/12 49/18 0
0 0 0 5/18 5/9 5/6 8/9 55/36 20/9 29/18 5/3 35/12 49/18 0
0 0 0 1/10 1/5 9/10 2/5 9/20 49/60 41/60 21/20 16/15 7/5 0
0 0 0 1/7 2/7 13/14 1/2 9/14 5/7 19/21 9/7 29/21 12/7 0
0 0 0 1/7 2/7 13/14 1/2 9/14 53/42 19/21 17/14 34/21 23/14 0
0 0 0 1/6 1/3 17/18 5/9 3/4 13/12 37/36 49/36 47/27 11/6 0
0 0 0 2/15 4/15 14/15 7/15 3/5 56/45 38/45 19/15 58/45 5/3 0
0 0 0 1/6 1/3 17/18 5/9 3/4 163/108 37/36 49/36 47/27 11/6 0
0 0 0 1/10 1/5 4/5 1/2 11/20 17/20 3/4 21/20 6/5 3/2 0
0 0 0 2/13 4/13 11/13 8/13 10/13 10/13 1 17/13 20/13 24/13 0
0 0 0 2/13 4/13 11/13 8/13 10/13 17/13 1 16/13 23/13 23/13 0
0 0 0 3/16 3/8 7/8 11/16 29/32 37/32 37/32 45/32 31/16 2 0
0 0 0 1/7 2/7 6/7 4/7 5/7 9/7 13/14 9/7 10/7 25/14 0
0 0 0 3/16 3/8 7/8 11/16 29/32 51/32 37/32 45/32 31/16 2 0
0 0 0 1/7 2/7 6/7 8/7 1 1 3/2 12/7 27/14 39/14 0
0 0 0 3/16 3/8 7/8 17/16 35/32 29/32 49/32 57/32 33/16 11/4 0
0 0 0 3/19 6/19 16/19 20/19 1 24/19 55/38 65/38 36/19 51/19 0
0 0 0 1/10 1/5 9/10 2/5 13/20 21/20 13/20 21/20 13/10 7/5 0
0 0 0 2/13 4/13 12/13 7/13 11/13 12/13 12/13 17/13 21/13 23/13 0
0 0 0 2/13 4/13 12/13 7/13 11/13 19/13 12/13 16/13 24/13 22/13 0
0 0 0 3/16 3/8 15/16 5/8 31/32 41/32 35/32 45/32 2 31/16 0
0 0 0 1/7 2/7 13/14 1/2 11/14 10/7 6/7 9/7 3/2 12/7 0
0 0 0 3/16 3/8 15/16 5/8 31/32 55/32 35/32 45/32 2 31/16 0
0 0 0 3/16 3/8 15/16 5/8 37/32 59/32 35/32 43/32 37/16 15/8 0
0 0 0 4/19 8/19 18/19 13/19 23/19 31/19 23/19 28/19 45/19 39/19 0
0 0 0 4/19 8/19 18/19 13/19 23/19 2 23/19 28/19 45/19 39/19 0
0 0 0 2/5 4/5 1/5 3/2 33/20 27/20 21/10 39/20 16/5 39/10 0
0 0 0 9/22 9/11 3/11 3/2 37/22 27/22 47/22 45/22 71/22 43/11 0
0 0 0 8/19 16/19 5/19 28/19 33/19 33/19 42/19 37/19 67/19 73/19 0
0 0 0 3/7 6/7 1/3 31/21 37/21 11/7 47/21 43/21 74/21 27/7 0
0 0 0 11/27 22/27 7/27 41/27 5/3 44/27 19/9 56/27 85/27 107/27 0
0 0 0 3/7 6/7 1/3 31/21 37/21 41/21 47/21 43/21 74/21 27/7 0
0 0 0 3/7 6/7 5/21 41/21 2 29/21 19/7 50/21 76/21 101/21 0
0 0 0 3/7 6/7 1/3 37/21 40/21 25/21 53/21 7/3 24/7 31/7 0
0 0 0 12/29 24/29 8/29 53/29 109/58 93/58 73/29 68/29 98/29 132/29 0
0 0 0 5/12 5/6 5/24 37/24 23/12 41/24 17/8 49/24 29/8 97/24 0
0 0 0 11/26 11/13 7/26 20/13 25/13 41/26 28/13 55/26 47/13 105/26 0
0 0 0 10/23 20/23 6/23 35/23 2 47/23 51/23 47/23 90/23 4 0
0 0 0 11/25 22/25 8/25 38/25 2 47/25 56/25 53/25 97/25 4 0
0 0 0 13/31 26/31 8/31 48/31 58/31 58/31 66/31 66/31 108/31 126/31 0
0 0 0 11/25 22/25 8/25 38/25 2 11/5 56/25 53/25 97/25 4 0
0 0 0 5/11 10/11 7/22 3/2 49/22 51/22 51/22 45/22 91/22 87/22 0
0 0 0 11/24 11/12 3/8 3/2 53/24 17/8 7/3 17/8 49/12 95/24 0
0 0 0 11/24 11/12 3/8 3/2 53/24 59/24 7/3 17/8 49/12 95/24 0
0 0 0 5/16 5/8 3/8 21/16 21/16 19/16 27/16 25/16 41/16 25/8 0
0 0 0 1/3 2/3 7/15 7/5 7/5 16/15 9/5 9/5 41/15 10/3 0
0 0 0 1/3 2/3 7/15 19/15 7/5 23/15 9/5 8/5 43/15 47/15 0
0 0 0 5/14 5/7 4/7 19/14 3/2 10/7 27/14 13/7 43/14 47/14 0
0 0 0 1/3 2/3 4/9 13/9 25/18 14/9 16/9 11/6 8/3 61/18 0
0 0 0 5/14 5/7 4/7 19/14 3/2 27/14 27/14 13/7 43/14 47/14 0
0 0 0 1/3 2/3 4/9 16/9 5/3 23/18 7/3 37/18 55/18 25/6 0
0 0 0 5/14 5/7 4/7 23/14 23/14 15/14 31/14 15/7 3 55/14 0
0 0 0 1/3 2/3 10/21 38/21 23/14 65/42 16/7 46/21 3 88/21 0
0 0 0 1/3 2/3 7/18 25/18 14/9 3/2 31/18 5/3 53/18 59/18 0
0 0 0 6/17 12/17 8/17 25/17 28/17 24/17 31/17 32/17 53/17 59/17 0
0 0 0 6/17 12/17 8/17 23/17 28/17 31/17 31/17 29/17 55/17 56/17 0
0 0 0 3/8 3/4 9/16 23/16 7/4 7/4 31/16 31/16 55/16 7/2 0
0 0 0 7/20 7/10 9/20 3/2 8/5 9/5 9/5 19/10 3 7/2 0
0 0 0 3/8 3/4 9/16 23/16 7/4 35/16 31/16 31/16 55/16 7/2 0
0 0 0 3/8 3/4 9/16 21/16 15/8 17/8 31/16 7/4 7/2 53/16 0
0 0 0 2/5 4/5 2/3 7/5 2 31/15 31/15 2 56/15 53/15 0
0 0 0 2/5 4/5 2/3 7/5 2 38/15 31/15 2 56/15 53/15 0
0 0 0 3/13 6/13 7/13 15/13 1 27/26 17/13 3/2 27/13 34/13 0
0 0 0 4/15 8/15 3/5 6/5 17/15 29/30 22/15 5/3 34/15 14/5 0
0 0 0 3/13 6/13 9/13 1 1 37/26 17/13 19/13 59/26 31/13 0
0 0 0 4/15 8/15 11/15 16/15 17/15 13/10 22/15 49/30 73/30 13/5 0
0 0 0 5/18 5/9 5/9 23/18 7/6 17/12 3/2 31/18 41/18 53/18 0
0 0 0 4/15 8/15 11/15 16/15 17/15 17/10 22/15 49/30 73/30 13/5 0
0 0 0 3/14 3/7 5/7 10/7 33/28 1 12/7 13/7 31/14 45/14 0
0 0 0 4/15 8/15 11/15 7/5 13/10 14/15 9/5 59/30 12/5 49/15 0
0 0 0 1/4 1/2 13/20 29/20 5/4 53/40 7/4 77/40 23/10 33/10 0
0 0 0 4/15 8/15 8/15 19/15 4/3 43/30 7/5 49/30 13/5 43/15 0
0 0 0 5/17 10/17 10/17 22/17 24/17 45/34 26/17 30/17 46/17 3 0
0 0 0 4/15 8/15 2/3 17/15 4/3 53/30 7/5 8/5 83/30 8/3 0
0 0 0 5/17 10/17 12/17 20/17 24/17 55/34 26/17 59/34 97/34 48/17 0
0 0 0 3/10 3/5 11/20 27/20 7/5 67/40 31/20 9/5 53/20 31/10 0
0 0 0 5/17 10/17 12/17 20/17 24/17 67/34 26/17 59/34 97/34 48/17 0
0 0 0 4/15 8/15 4/5 1 3/2 31/15 7/5 47/30 29/10 37/15 0
0 0 0 5/17 10/17 14/17 18/17 53/34 32/17 26/17 29/17 101/34 45/17 0
0 0 0 5/17 10/17 14/17 18/17 53/34 38/17 26/17 29/17 101/34 45/17 0
0 0 0 7/16 7/8 1/8 7/4 29/16 23/16 37/16 31/16 27/8 4 0
0 0 0 9/20 9/10 1/5 7/4 37/20 5/4 47/20 41/20 17/5 4 0
0 0 0 9/20 9/10 1/5 33/20 37/20 7/4 47/20 39/20 18/5 39/10 0
0 0 0 11/24 11/12 1/4 5/3 15/8 37/24 19/8 49/24 43/12 47/12 0
0 0 0 5/11 10/11 2/11 20/11 41/22 39/22 26/11 23/11 75/22 45/11 0
0 0 0 11/24 11/12 1/4 5/3 15/8 47/24 19/8 49/24 43/12 47/12 0
0 0 0 5/11 10/11 2/11 24/11 47/22 3/2 32/11 27/11 85/22 5 0
0 0 0 11/24 11/12 1/4 2 49/24 31/24 65/24 19/8 11/3 55/12 0
0 0 0 13/29 26/29 6/29 61/29 119/58 99/58 80/29 70/29 107/29 138/29 0
